network_size,seed,num_layers,network_type,strategy,task,topology,performance,graphs,small_world_params,modular_params
50,42,1,rnn,random,classification,small_world,"{'SAC': {'network_metrics': [{'layer_idx': 0, 'topology_metrics': {'num_nodes': 50, 'num_edges': 205, 'density': 0.1673469387755102, 'avg_degree': 8.2, 'diameter': 4, 'avg_shortest_path': 2.3893877551020406}, 'network_metrics': {'num_input_weights': 410, 'num_recurrent_weights': 410, 'num_hidden_weights': 800, 'num_biases': 50, 'avg_input_weight_magnitude': 0.07708301500750885, 'avg_recurrent_weight_magnitude': 0.07674918855527267, 'avg_hidden_weight_magnitude': 0.078167876929546, 'avg_bias_magnitude': 0.08500835249129626}, 'node_metrics': {'input_nodes': {13: {'degree': 10, 'betweenness_centrality': 0.03269788129482007, 'closeness_centrality': 0.44144144144144143, 'pagerank': 0.023393647750918668, 'eigenvector_centrality': 0.2021668858871708}, 39: {'degree': 8, 'betweenness_centrality': 0.008733746732049503, 'closeness_centrality': 0.3656716417910448, 'pagerank': 0.020145342996419024, 'eigenvector_centrality': 0.08423346246036938}, 30: {'degree': 7, 'betweenness_centrality': 0.0317863780428979, 'closeness_centrality': 0.4375, 'pagerank': 0.017558589315616945, 'eigenvector_centrality': 0.11573752527939815}, 45: {'degree': 8, 'betweenness_centrality': 0.013235036855713573, 'closeness_centrality': 0.3951612903225806, 'pagerank': 0.01984426658593227, 'eigenvector_centrality': 0.1046687004959696}, 17: {'degree': 8, 'betweenness_centrality': 0.008124694648366617, 'closeness_centrality': 0.4083333333333333, 'pagerank': 0.01925424595345613, 'eigenvector_centrality': 0.16402484609340492}}, 'output_nodes': {48: {'degree': 8, 'betweenness_centrality': 0.016869856876441408, 'closeness_centrality': 0.4188034188034188, 'pagerank': 0.01961026945343841, 'eigenvector_centrality': 0.1237741365549378}, 26: {'degree': 8, 'betweenness_centrality': 0.015293077458256022, 'closeness_centrality': 0.4083333333333333, 'pagerank': 0.019594345652405164, 'eigenvector_centrality': 0.1374543589143925}, 25: {'degree': 8, 'betweenness_centrality': 0.011907381757509305, 'closeness_centrality': 0.3951612903225806, 'pagerank': 0.019536201680208438, 'eigenvector_centrality': 0.14080843919052707}, 32: {'degree': 9, 'betweenness_centrality': 0.053490150093360334, 'closeness_centrality': 0.44954128440366975, 'pagerank': 0.022030889022851288, 'eigenvector_centrality': 0.12557746643854753}, 19: {'degree': 10, 'betweenness_centrality': 0.10191152610828454, 'closeness_centrality': 0.4803921568627451, 'pagerank': 0.02357300298776686, 'eigenvector_centrality': 0.1841317731071033}}}}], 'inter_layer_metrics': {}, 'task_metrics': {'accuracy': 0.523, 'f1_score': 0.52289455252568, 'precision': 0.5229659093183866, 'recall': 0.523}, 'convergence_metrics': {'training_time': 0.10166096687316895, 'iterations_to_converge': 214, 'final_loss': 0.30542345060911824}}, 'A2C': {'network_metrics': [{'layer_idx': 0, 'topology_metrics': {'num_nodes': 50, 'num_edges': 205, 'density': 0.1673469387755102, 'avg_degree': 8.2, 'diameter': 4, 'avg_shortest_path': 2.3893877551020406}, 'network_metrics': {'num_input_weights': 410, 'num_recurrent_weights': 410, 'num_hidden_weights': 800, 'num_biases': 50, 'avg_input_weight_magnitude': 0.07708301500750885, 'avg_recurrent_weight_magnitude': 0.07674918855527267, 'avg_hidden_weight_magnitude': 0.078167876929546, 'avg_bias_magnitude': 0.08500835249129626}, 'node_metrics': {'input_nodes': {13: {'degree': 10, 'betweenness_centrality': 0.03269788129482007, 'closeness_centrality': 0.44144144144144143, 'pagerank': 0.023393647750918668, 'eigenvector_centrality': 0.2021668858871708}, 39: {'degree': 8, 'betweenness_centrality': 0.008733746732049503, 'closeness_centrality': 0.3656716417910448, 'pagerank': 0.020145342996419024, 'eigenvector_centrality': 0.08423346246036938}, 30: {'degree': 7, 'betweenness_centrality': 0.0317863780428979, 'closeness_centrality': 0.4375, 'pagerank': 0.017558589315616945, 'eigenvector_centrality': 0.11573752527939815}, 45: {'degree': 8, 'betweenness_centrality': 0.013235036855713573, 'closeness_centrality': 0.3951612903225806, 'pagerank': 0.01984426658593227, 'eigenvector_centrality': 0.1046687004959696}, 17: {'degree': 8, 'betweenness_centrality': 0.008124694648366617, 'closeness_centrality': 0.4083333333333333, 'pagerank': 0.01925424595345613, 'eigenvector_centrality': 0.16402484609340492}}, 'output_nodes': {48: {'degree': 8, 'betweenness_centrality': 0.016869856876441408, 'closeness_centrality': 0.4188034188034188, 'pagerank': 0.01961026945343841, 'eigenvector_centrality': 0.1237741365549378}, 26: {'degree': 8, 'betweenness_centrality': 0.015293077458256022, 'closeness_centrality': 0.4083333333333333, 'pagerank': 0.019594345652405164, 'eigenvector_centrality': 0.1374543589143925}, 25: {'degree': 8, 'betweenness_centrality': 0.011907381757509305, 'closeness_centrality': 0.3951612903225806, 'pagerank': 0.019536201680208438, 'eigenvector_centrality': 0.14080843919052707}, 32: {'degree': 9, 'betweenness_centrality': 0.053490150093360334, 'closeness_centrality': 0.44954128440366975, 'pagerank': 0.022030889022851288, 'eigenvector_centrality': 0.12557746643854753}, 19: {'degree': 10, 'betweenness_centrality': 0.10191152610828454, 'closeness_centrality': 0.4803921568627451, 'pagerank': 0.02357300298776686, 'eigenvector_centrality': 0.1841317731071033}}}}], 'inter_layer_metrics': {}, 'task_metrics': {'accuracy': 0.541, 'f1_score': 0.5409903609132481, 'precision': 0.5410337433743375, 'recall': 0.541}, 'convergence_metrics': {'training_time': 0.11194443702697754, 'iterations_to_converge': 760, 'final_loss': 0.38150108062266963}}, 'PPO': {'network_metrics': [{'layer_idx': 0, 'topology_metrics': {'num_nodes': 50, 'num_edges': 205, 'density': 0.1673469387755102, 'avg_degree': 8.2, 'diameter': 4, 'avg_shortest_path': 2.3893877551020406}, 'network_metrics': {'num_input_weights': 410, 'num_recurrent_weights': 410, 'num_hidden_weights': 800, 'num_biases': 50, 'avg_input_weight_magnitude': 0.07708301500750885, 'avg_recurrent_weight_magnitude': 0.07674918855527267, 'avg_hidden_weight_magnitude': 0.078167876929546, 'avg_bias_magnitude': 0.08500835249129626}, 'node_metrics': {'input_nodes': {13: {'degree': 10, 'betweenness_centrality': 0.03269788129482007, 'closeness_centrality': 0.44144144144144143, 'pagerank': 0.023393647750918668, 'eigenvector_centrality': 0.2021668858871708}, 39: {'degree': 8, 'betweenness_centrality': 0.008733746732049503, 'closeness_centrality': 0.3656716417910448, 'pagerank': 0.020145342996419024, 'eigenvector_centrality': 0.08423346246036938}, 30: {'degree': 7, 'betweenness_centrality': 0.0317863780428979, 'closeness_centrality': 0.4375, 'pagerank': 0.017558589315616945, 'eigenvector_centrality': 0.11573752527939815}, 45: {'degree': 8, 'betweenness_centrality': 0.013235036855713573, 'closeness_centrality': 0.3951612903225806, 'pagerank': 0.01984426658593227, 'eigenvector_centrality': 0.1046687004959696}, 17: {'degree': 8, 'betweenness_centrality': 0.008124694648366617, 'closeness_centrality': 0.4083333333333333, 'pagerank': 0.01925424595345613, 'eigenvector_centrality': 0.16402484609340492}}, 'output_nodes': {48: {'degree': 8, 'betweenness_centrality': 0.016869856876441408, 'closeness_centrality': 0.4188034188034188, 'pagerank': 0.01961026945343841, 'eigenvector_centrality': 0.1237741365549378}, 26: {'degree': 8, 'betweenness_centrality': 0.015293077458256022, 'closeness_centrality': 0.4083333333333333, 'pagerank': 0.019594345652405164, 'eigenvector_centrality': 0.1374543589143925}, 25: {'degree': 8, 'betweenness_centrality': 0.011907381757509305, 'closeness_centrality': 0.3951612903225806, 'pagerank': 0.019536201680208438, 'eigenvector_centrality': 0.14080843919052707}, 32: {'degree': 9, 'betweenness_centrality': 0.053490150093360334, 'closeness_centrality': 0.44954128440366975, 'pagerank': 0.022030889022851288, 'eigenvector_centrality': 0.12557746643854753}, 19: {'degree': 10, 'betweenness_centrality': 0.10191152610828454, 'closeness_centrality': 0.4803921568627451, 'pagerank': 0.02357300298776686, 'eigenvector_centrality': 0.1841317731071033}}}}], 'inter_layer_metrics': {}, 'task_metrics': {'accuracy': 0.497, 'f1_score': 0.49691698632192244, 'precision': 0.4969542530750788, 'recall': 0.497}, 'convergence_metrics': {'training_time': 0.10387897491455078, 'iterations_to_converge': 415, 'final_loss': 0.47763824291893586}}}",[<networkx.classes.graph.Graph object at 0x00000250F3958700>],"{'k': 4, 'p': 0.1, 'inter_layer_prob': 0.1}","{'num_modules': 2, 'inter_module_prob': 0.1, 'intra_module_prob': 0.3, 'inter_layer_prob': 0.1, 'module_size': {50: 25}}"
50,42,1,rnn,random,classification,modular,"{'SAC': {'network_metrics': [{'layer_idx': 0, 'topology_metrics': {'num_nodes': 50, 'num_edges': 240, 'density': 0.19591836734693877, 'avg_degree': 9.6, 'diameter': 4, 'avg_shortest_path': 1.9444897959183673}, 'network_metrics': {'num_input_weights': 480, 'num_recurrent_weights': 480, 'num_hidden_weights': 800, 'num_biases': 50, 'avg_input_weight_magnitude': 0.07502049401084109, 'avg_recurrent_weight_magnitude': 0.08070001684564429, 'avg_hidden_weight_magnitude': 0.08073272961627677, 'avg_bias_magnitude': 0.0785579668071998}, 'node_metrics': {'input_nodes': {13: {'degree': 14, 'betweenness_centrality': 0.039025704613683224, 'closeness_centrality': 0.5568181818181818, 'pagerank': 0.027692131585774857, 'eigenvector_centrality': 0.19596932395332226}, 39: {'degree': 4, 'betweenness_centrality': 0.004828617955118554, 'closeness_centrality': 0.4298245614035088, 'pagerank': 0.010459973850720028, 'eigenvector_centrality': 0.04692782353235755}, 30: {'degree': 5, 'betweenness_centrality': 0.004375381711184452, 'closeness_centrality': 0.4375, 'pagerank': 0.011963555992422027, 'eigenvector_centrality': 0.06481600613669247}, 45: {'degree': 9, 'betweenness_centrality': 0.01773784034891052, 'closeness_centrality': 0.5157894736842106, 'pagerank': 0.01894573894416527, 'eigenvector_centrality': 0.12890485363717114}, 17: {'degree': 8, 'betweenness_centrality': 0.013529454217512046, 'closeness_centrality': 0.5051546391752577, 'pagerank': 0.017143926914530542, 'eigenvector_centrality': 0.11808777406148355}}, 'output_nodes': {48: {'degree': 8, 'betweenness_centrality': 0.008231209689858363, 'closeness_centrality': 0.494949494949495, 'pagerank': 0.017036436164110685, 'eigenvector_centrality': 0.11719486019704099}, 26: {'degree': 12, 'betweenness_centrality': 0.029604364215588572, 'closeness_centrality': 0.5384615384615384, 'pagerank': 0.02430233616418819, 'eigenvector_centrality': 0.16299344457736184}, 25: {'degree': 12, 'betweenness_centrality': 0.0241555120107319, 'closeness_centrality': 0.5568181818181818, 'pagerank': 0.023872154118952223, 'eigenvector_centrality': 0.18449095574155097}, 32: {'degree': 12, 'betweenness_centrality': 0.0283096067637636, 'closeness_centrality': 0.5444444444444444, 'pagerank': 0.024232664862024998, 'eigenvector_centrality': 0.16753344602504475}, 19: {'degree': 8, 'betweenness_centrality': 0.010400727139402583, 'closeness_centrality': 0.49, 'pagerank': 0.01699012214263844, 'eigenvector_centrality': 0.12074198910327356}}}}], 'inter_layer_metrics': {}, 'task_metrics': {'accuracy': 0.478, 'f1_score': 0.4779269126912691, 'precision': 0.47804123975409835, 'recall': 0.478}, 'convergence_metrics': {'training_time': 0.10259437561035156, 'iterations_to_converge': 341, 'final_loss': 0.1358831527768466}}, 'A2C': {'network_metrics': [{'layer_idx': 0, 'topology_metrics': {'num_nodes': 50, 'num_edges': 240, 'density': 0.19591836734693877, 'avg_degree': 9.6, 'diameter': 4, 'avg_shortest_path': 1.9444897959183673}, 'network_metrics': {'num_input_weights': 480, 'num_recurrent_weights': 480, 'num_hidden_weights': 800, 'num_biases': 50, 'avg_input_weight_magnitude': 0.07502049401084109, 'avg_recurrent_weight_magnitude': 0.08070001684564429, 'avg_hidden_weight_magnitude': 0.08073272961627677, 'avg_bias_magnitude': 0.0785579668071998}, 'node_metrics': {'input_nodes': {13: {'degree': 14, 'betweenness_centrality': 0.039025704613683224, 'closeness_centrality': 0.5568181818181818, 'pagerank': 0.027692131585774857, 'eigenvector_centrality': 0.19596932395332226}, 39: {'degree': 4, 'betweenness_centrality': 0.004828617955118554, 'closeness_centrality': 0.4298245614035088, 'pagerank': 0.010459973850720028, 'eigenvector_centrality': 0.04692782353235755}, 30: {'degree': 5, 'betweenness_centrality': 0.004375381711184452, 'closeness_centrality': 0.4375, 'pagerank': 0.011963555992422027, 'eigenvector_centrality': 0.06481600613669247}, 45: {'degree': 9, 'betweenness_centrality': 0.01773784034891052, 'closeness_centrality': 0.5157894736842106, 'pagerank': 0.01894573894416527, 'eigenvector_centrality': 0.12890485363717114}, 17: {'degree': 8, 'betweenness_centrality': 0.013529454217512046, 'closeness_centrality': 0.5051546391752577, 'pagerank': 0.017143926914530542, 'eigenvector_centrality': 0.11808777406148355}}, 'output_nodes': {48: {'degree': 8, 'betweenness_centrality': 0.008231209689858363, 'closeness_centrality': 0.494949494949495, 'pagerank': 0.017036436164110685, 'eigenvector_centrality': 0.11719486019704099}, 26: {'degree': 12, 'betweenness_centrality': 0.029604364215588572, 'closeness_centrality': 0.5384615384615384, 'pagerank': 0.02430233616418819, 'eigenvector_centrality': 0.16299344457736184}, 25: {'degree': 12, 'betweenness_centrality': 0.0241555120107319, 'closeness_centrality': 0.5568181818181818, 'pagerank': 0.023872154118952223, 'eigenvector_centrality': 0.18449095574155097}, 32: {'degree': 12, 'betweenness_centrality': 0.0283096067637636, 'closeness_centrality': 0.5444444444444444, 'pagerank': 0.024232664862024998, 'eigenvector_centrality': 0.16753344602504475}, 19: {'degree': 8, 'betweenness_centrality': 0.010400727139402583, 'closeness_centrality': 0.49, 'pagerank': 0.01699012214263844, 'eigenvector_centrality': 0.12074198910327356}}}}], 'inter_layer_metrics': {}, 'task_metrics': {'accuracy': 0.51, 'f1_score': 0.509984319749116, 'precision': 0.5100339248851834, 'recall': 0.51}, 'convergence_metrics': {'training_time': 0.10447835922241211, 'iterations_to_converge': 873, 'final_loss': 0.22313908392138304}}, 'PPO': {'network_metrics': [{'layer_idx': 0, 'topology_metrics': {'num_nodes': 50, 'num_edges': 240, 'density': 0.19591836734693877, 'avg_degree': 9.6, 'diameter': 4, 'avg_shortest_path': 1.9444897959183673}, 'network_metrics': {'num_input_weights': 480, 'num_recurrent_weights': 480, 'num_hidden_weights': 800, 'num_biases': 50, 'avg_input_weight_magnitude': 0.07502049401084109, 'avg_recurrent_weight_magnitude': 0.08070001684564429, 'avg_hidden_weight_magnitude': 0.08073272961627677, 'avg_bias_magnitude': 0.0785579668071998}, 'node_metrics': {'input_nodes': {13: {'degree': 14, 'betweenness_centrality': 0.039025704613683224, 'closeness_centrality': 0.5568181818181818, 'pagerank': 0.027692131585774857, 'eigenvector_centrality': 0.19596932395332226}, 39: {'degree': 4, 'betweenness_centrality': 0.004828617955118554, 'closeness_centrality': 0.4298245614035088, 'pagerank': 0.010459973850720028, 'eigenvector_centrality': 0.04692782353235755}, 30: {'degree': 5, 'betweenness_centrality': 0.004375381711184452, 'closeness_centrality': 0.4375, 'pagerank': 0.011963555992422027, 'eigenvector_centrality': 0.06481600613669247}, 45: {'degree': 9, 'betweenness_centrality': 0.01773784034891052, 'closeness_centrality': 0.5157894736842106, 'pagerank': 0.01894573894416527, 'eigenvector_centrality': 0.12890485363717114}, 17: {'degree': 8, 'betweenness_centrality': 0.013529454217512046, 'closeness_centrality': 0.5051546391752577, 'pagerank': 0.017143926914530542, 'eigenvector_centrality': 0.11808777406148355}}, 'output_nodes': {48: {'degree': 8, 'betweenness_centrality': 0.008231209689858363, 'closeness_centrality': 0.494949494949495, 'pagerank': 0.017036436164110685, 'eigenvector_centrality': 0.11719486019704099}, 26: {'degree': 12, 'betweenness_centrality': 0.029604364215588572, 'closeness_centrality': 0.5384615384615384, 'pagerank': 0.02430233616418819, 'eigenvector_centrality': 0.16299344457736184}, 25: {'degree': 12, 'betweenness_centrality': 0.0241555120107319, 'closeness_centrality': 0.5568181818181818, 'pagerank': 0.023872154118952223, 'eigenvector_centrality': 0.18449095574155097}, 32: {'degree': 12, 'betweenness_centrality': 0.0283096067637636, 'closeness_centrality': 0.5444444444444444, 'pagerank': 0.024232664862024998, 'eigenvector_centrality': 0.16753344602504475}, 19: {'degree': 8, 'betweenness_centrality': 0.010400727139402583, 'closeness_centrality': 0.49, 'pagerank': 0.01699012214263844, 'eigenvector_centrality': 0.12074198910327356}}}}], 'inter_layer_metrics': {}, 'task_metrics': {'accuracy': 0.48, 'f1_score': 0.47990013443441526, 'precision': 0.47993851179324587, 'recall': 0.48}, 'convergence_metrics': {'training_time': 0.10983657836914062, 'iterations_to_converge': 408, 'final_loss': 0.36664559079119496}}}",[<networkx.classes.graph.Graph object at 0x00000250F39588E0>],"{'k': 4, 'p': 0.1, 'inter_layer_prob': 0.1}","{'num_modules': 2, 'inter_module_prob': 0.1, 'intra_module_prob': 0.3, 'inter_layer_prob': 0.1, 'module_size': {50: 25}}"
50,42,1,rnn,random,classification,hybrid,"{'SAC': {'network_metrics': [{'layer_idx': 0, 'topology_metrics': {'num_nodes': 50, 'num_edges': 166, 'density': 0.13551020408163264, 'avg_degree': 6.64, 'diameter': 4, 'avg_shortest_path': 2.286530612244898}, 'network_metrics': {'num_input_weights': 332, 'num_recurrent_weights': 332, 'num_hidden_weights': 800, 'num_biases': 50, 'avg_input_weight_magnitude': 0.07649791419135436, 'avg_recurrent_weight_magnitude': 0.08242630047240312, 'avg_hidden_weight_magnitude': 0.07733940424465818, 'avg_bias_magnitude': 0.09432506308252743}, 'node_metrics': {'input_nodes': {13: {'degree': 4, 'betweenness_centrality': 0.00599518348242838, 'closeness_centrality': 0.392, 'pagerank': 0.013444700600965422, 'eigenvector_centrality': 0.06807096915913681}, 39: {'degree': 6, 'betweenness_centrality': 0.0113009644047059, 'closeness_centrality': 0.4152542372881356, 'pagerank': 0.0181775191565366, 'eigenvector_centrality': 0.1271018308315705}, 30: {'degree': 5, 'betweenness_centrality': 0.01698342678359685, 'closeness_centrality': 0.4188034188034188, 'pagerank': 0.016053113244766836, 'eigenvector_centrality': 0.09243343753200924}, 45: {'degree': 4, 'betweenness_centrality': 0.003448944307054792, 'closeness_centrality': 0.4117647058823529, 'pagerank': 0.012778287125273373, 'eigenvector_centrality': 0.10957605810479286}, 17: {'degree': 7, 'betweenness_centrality': 0.028596253362409823, 'closeness_centrality': 0.44144144144144143, 'pagerank': 0.020719841874326687, 'eigenvector_centrality': 0.14948156094958087}}, 'output_nodes': {48: {'degree': 7, 'betweenness_centrality': 0.030691665194216212, 'closeness_centrality': 0.4666666666666667, 'pagerank': 0.020529272771965045, 'eigenvector_centrality': 0.1643820751613541}, 26: {'degree': 6, 'betweenness_centrality': 0.01386788601924656, 'closeness_centrality': 0.4336283185840708, 'pagerank': 0.018115284282735625, 'eigenvector_centrality': 0.12488981365710276}, 25: {'degree': 8, 'betweenness_centrality': 0.04797739911802778, 'closeness_centrality': 0.48514851485148514, 'pagerank': 0.023216612546078298, 'eigenvector_centrality': 0.1710723449380933}, 32: {'degree': 9, 'betweenness_centrality': 0.06887395660633407, 'closeness_centrality': 0.5051546391752577, 'pagerank': 0.026142932951216342, 'eigenvector_centrality': 0.18346888958136323}, 19: {'degree': 6, 'betweenness_centrality': 0.009573653577289513, 'closeness_centrality': 0.4298245614035088, 'pagerank': 0.017920554505477953, 'eigenvector_centrality': 0.1388299643965576}}}}], 'inter_layer_metrics': {}, 'task_metrics': {'accuracy': 0.487, 'f1_score': 0.4869153359505889, 'precision': 0.48694852920574305, 'recall': 0.487}, 'convergence_metrics': {'training_time': 0.1118621826171875, 'iterations_to_converge': 255, 'final_loss': 0.4310556812133528}}, 'A2C': {'network_metrics': [{'layer_idx': 0, 'topology_metrics': {'num_nodes': 50, 'num_edges': 166, 'density': 0.13551020408163264, 'avg_degree': 6.64, 'diameter': 4, 'avg_shortest_path': 2.286530612244898}, 'network_metrics': {'num_input_weights': 332, 'num_recurrent_weights': 332, 'num_hidden_weights': 800, 'num_biases': 50, 'avg_input_weight_magnitude': 0.07649791419135436, 'avg_recurrent_weight_magnitude': 0.08242630047240312, 'avg_hidden_weight_magnitude': 0.07733940424465818, 'avg_bias_magnitude': 0.09432506308252743}, 'node_metrics': {'input_nodes': {13: {'degree': 4, 'betweenness_centrality': 0.00599518348242838, 'closeness_centrality': 0.392, 'pagerank': 0.013444700600965422, 'eigenvector_centrality': 0.06807096915913681}, 39: {'degree': 6, 'betweenness_centrality': 0.0113009644047059, 'closeness_centrality': 0.4152542372881356, 'pagerank': 0.0181775191565366, 'eigenvector_centrality': 0.1271018308315705}, 30: {'degree': 5, 'betweenness_centrality': 0.01698342678359685, 'closeness_centrality': 0.4188034188034188, 'pagerank': 0.016053113244766836, 'eigenvector_centrality': 0.09243343753200924}, 45: {'degree': 4, 'betweenness_centrality': 0.003448944307054792, 'closeness_centrality': 0.4117647058823529, 'pagerank': 0.012778287125273373, 'eigenvector_centrality': 0.10957605810479286}, 17: {'degree': 7, 'betweenness_centrality': 0.028596253362409823, 'closeness_centrality': 0.44144144144144143, 'pagerank': 0.020719841874326687, 'eigenvector_centrality': 0.14948156094958087}}, 'output_nodes': {48: {'degree': 7, 'betweenness_centrality': 0.030691665194216212, 'closeness_centrality': 0.4666666666666667, 'pagerank': 0.020529272771965045, 'eigenvector_centrality': 0.1643820751613541}, 26: {'degree': 6, 'betweenness_centrality': 0.01386788601924656, 'closeness_centrality': 0.4336283185840708, 'pagerank': 0.018115284282735625, 'eigenvector_centrality': 0.12488981365710276}, 25: {'degree': 8, 'betweenness_centrality': 0.04797739911802778, 'closeness_centrality': 0.48514851485148514, 'pagerank': 0.023216612546078298, 'eigenvector_centrality': 0.1710723449380933}, 32: {'degree': 9, 'betweenness_centrality': 0.06887395660633407, 'closeness_centrality': 0.5051546391752577, 'pagerank': 0.026142932951216342, 'eigenvector_centrality': 0.18346888958136323}, 19: {'degree': 6, 'betweenness_centrality': 0.009573653577289513, 'closeness_centrality': 0.4298245614035088, 'pagerank': 0.017920554505477953, 'eigenvector_centrality': 0.1388299643965576}}}}], 'inter_layer_metrics': {}, 'task_metrics': {'accuracy': 0.5, 'f1_score': 0.49999399978399217, 'precision': 0.49999199948796724, 'recall': 0.5}, 'convergence_metrics': {'training_time': 0.11372041702270508, 'iterations_to_converge': 194, 'final_loss': 0.2371958376215579}}, 'PPO': {'network_metrics': [{'layer_idx': 0, 'topology_metrics': {'num_nodes': 50, 'num_edges': 166, 'density': 0.13551020408163264, 'avg_degree': 6.64, 'diameter': 4, 'avg_shortest_path': 2.286530612244898}, 'network_metrics': {'num_input_weights': 332, 'num_recurrent_weights': 332, 'num_hidden_weights': 800, 'num_biases': 50, 'avg_input_weight_magnitude': 0.07649791419135436, 'avg_recurrent_weight_magnitude': 0.08242630047240312, 'avg_hidden_weight_magnitude': 0.07733940424465818, 'avg_bias_magnitude': 0.09432506308252743}, 'node_metrics': {'input_nodes': {13: {'degree': 4, 'betweenness_centrality': 0.00599518348242838, 'closeness_centrality': 0.392, 'pagerank': 0.013444700600965422, 'eigenvector_centrality': 0.06807096915913681}, 39: {'degree': 6, 'betweenness_centrality': 0.0113009644047059, 'closeness_centrality': 0.4152542372881356, 'pagerank': 0.0181775191565366, 'eigenvector_centrality': 0.1271018308315705}, 30: {'degree': 5, 'betweenness_centrality': 0.01698342678359685, 'closeness_centrality': 0.4188034188034188, 'pagerank': 0.016053113244766836, 'eigenvector_centrality': 0.09243343753200924}, 45: {'degree': 4, 'betweenness_centrality': 0.003448944307054792, 'closeness_centrality': 0.4117647058823529, 'pagerank': 0.012778287125273373, 'eigenvector_centrality': 0.10957605810479286}, 17: {'degree': 7, 'betweenness_centrality': 0.028596253362409823, 'closeness_centrality': 0.44144144144144143, 'pagerank': 0.020719841874326687, 'eigenvector_centrality': 0.14948156094958087}}, 'output_nodes': {48: {'degree': 7, 'betweenness_centrality': 0.030691665194216212, 'closeness_centrality': 0.4666666666666667, 'pagerank': 0.020529272771965045, 'eigenvector_centrality': 0.1643820751613541}, 26: {'degree': 6, 'betweenness_centrality': 0.01386788601924656, 'closeness_centrality': 0.4336283185840708, 'pagerank': 0.018115284282735625, 'eigenvector_centrality': 0.12488981365710276}, 25: {'degree': 8, 'betweenness_centrality': 0.04797739911802778, 'closeness_centrality': 0.48514851485148514, 'pagerank': 0.023216612546078298, 'eigenvector_centrality': 0.1710723449380933}, 32: {'degree': 9, 'betweenness_centrality': 0.06887395660633407, 'closeness_centrality': 0.5051546391752577, 'pagerank': 0.026142932951216342, 'eigenvector_centrality': 0.18346888958136323}, 19: {'degree': 6, 'betweenness_centrality': 0.009573653577289513, 'closeness_centrality': 0.4298245614035088, 'pagerank': 0.017920554505477953, 'eigenvector_centrality': 0.1388299643965576}}}}], 'inter_layer_metrics': {}, 'task_metrics': {'accuracy': 0.497, 'f1_score': 0.49673575984990626, 'precision': 0.4969100135887538, 'recall': 0.497}, 'convergence_metrics': {'training_time': 0.11085033416748047, 'iterations_to_converge': 236, 'final_loss': 0.45225797333805884}}}",[<networkx.classes.graph.Graph object at 0x00000250F3958EE0>],"{'k': 4, 'p': 0.1, 'inter_layer_prob': 0.1}","{'num_modules': 2, 'inter_module_prob': 0.1, 'intra_module_prob': 0.3, 'inter_layer_prob': 0.1, 'module_size': {50: 25}}"
