network_size,seed,num_layers,network_type,strategy,task,topology,performance
50,42,1,rnn,random,classification,small_world,"{'SAC': {'network_metrics': [{'layer_idx': 0, 'topology_metrics': {'num_nodes': 50, 'num_edges': 100, 'density': 0.08163265306122448, 'avg_degree': 4.0, 'diameter': 7, 'avg_shortest_path': 3.6514285714285712}, 'network_metrics': {'num_input_weights': 200, 'num_recurrent_weights': 200, 'num_hidden_weights': 800, 'num_biases': 50, 'avg_input_weight_magnitude': 0.09074275764348069, 'avg_recurrent_weight_magnitude': 0.07754406164617766, 'avg_hidden_weight_magnitude': 0.08107699836595453, 'avg_bias_magnitude': 0.07615036478952347}, 'node_metrics': {'input_nodes': {13: {'degree': 5, 'betweenness_centrality': 0.14059285149846368, 'closeness_centrality': 0.3356164383561644, 'pagerank': 0.02348553137483397, 'eigenvector_centrality': 0.23058647791602901}, 39: {'degree': 5, 'betweenness_centrality': 0.08692672595733819, 'closeness_centrality': 0.30246913580246915, 'pagerank': 0.02448378261231253, 'eigenvector_centrality': 0.10709312904476986}, 30: {'degree': 4, 'betweenness_centrality': 0.03673420306073367, 'closeness_centrality': 0.24623115577889448, 'pagerank': 0.020720210734617873, 'eigenvector_centrality': 0.08576805421929509}, 45: {'degree': 4, 'betweenness_centrality': 0.06064983533095778, 'closeness_centrality': 0.2578947368421053, 'pagerank': 0.020925119642659657, 'eigenvector_centrality': 0.06115634327108716}, 17: {'degree': 4, 'betweenness_centrality': 0.024701828783461444, 'closeness_centrality': 0.2620320855614973, 'pagerank': 0.020282933796372325, 'eigenvector_centrality': 0.0984399459393436}}, 'output_nodes': {48: {'degree': 4, 'betweenness_centrality': 0.025272311305474568, 'closeness_centrality': 0.23557692307692307, 'pagerank': 0.020706225565183017, 'eigenvector_centrality': 0.07060016042229379}, 26: {'degree': 3, 'betweenness_centrality': 0.013092937391406777, 'closeness_centrality': 0.2538860103626943, 'pagerank': 0.015936029488378155, 'eigenvector_centrality': 0.07371557251695121}, 25: {'degree': 4, 'betweenness_centrality': 0.09273302755445614, 'closeness_centrality': 0.3006134969325153, 'pagerank': 0.01996741933166995, 'eigenvector_centrality': 0.12194756535432703}, 32: {'degree': 3, 'betweenness_centrality': 0.021260282612323433, 'closeness_centrality': 0.23671497584541062, 'pagerank': 0.016233816979836294, 'eigenvector_centrality': 0.05087497528847941}, 19: {'degree': 3, 'betweenness_centrality': 0.00028344671201814054, 'closeness_centrality': 0.22790697674418606, 'pagerank': 0.015850803926465987, 'eigenvector_centrality': 0.07363711428325222}}}}], 'inter_layer_metrics': {}, 'task_metrics': {'accuracy': 0.5, 'f1_score': 0.49999199996799987, 'precision': 0.5000480048004801, 'recall': 0.5}, 'convergence_metrics': {'training_time': 0.1104133129119873, 'iterations_to_converge': 955, 'final_loss': 0.35865264039839495}}, 'A2C': {'network_metrics': [{'layer_idx': 0, 'topology_metrics': {'num_nodes': 50, 'num_edges': 100, 'density': 0.08163265306122448, 'avg_degree': 4.0, 'diameter': 7, 'avg_shortest_path': 3.6514285714285712}, 'network_metrics': {'num_input_weights': 200, 'num_recurrent_weights': 200, 'num_hidden_weights': 800, 'num_biases': 50, 'avg_input_weight_magnitude': 0.09074275764348069, 'avg_recurrent_weight_magnitude': 0.07754406164617766, 'avg_hidden_weight_magnitude': 0.08107699836595453, 'avg_bias_magnitude': 0.07615036478952347}, 'node_metrics': {'input_nodes': {13: {'degree': 5, 'betweenness_centrality': 0.14059285149846368, 'closeness_centrality': 0.3356164383561644, 'pagerank': 0.02348553137483397, 'eigenvector_centrality': 0.23058647791602901}, 39: {'degree': 5, 'betweenness_centrality': 0.08692672595733819, 'closeness_centrality': 0.30246913580246915, 'pagerank': 0.02448378261231253, 'eigenvector_centrality': 0.10709312904476986}, 30: {'degree': 4, 'betweenness_centrality': 0.03673420306073367, 'closeness_centrality': 0.24623115577889448, 'pagerank': 0.020720210734617873, 'eigenvector_centrality': 0.08576805421929509}, 45: {'degree': 4, 'betweenness_centrality': 0.06064983533095778, 'closeness_centrality': 0.2578947368421053, 'pagerank': 0.020925119642659657, 'eigenvector_centrality': 0.06115634327108716}, 17: {'degree': 4, 'betweenness_centrality': 0.024701828783461444, 'closeness_centrality': 0.2620320855614973, 'pagerank': 0.020282933796372325, 'eigenvector_centrality': 0.0984399459393436}}, 'output_nodes': {48: {'degree': 4, 'betweenness_centrality': 0.025272311305474568, 'closeness_centrality': 0.23557692307692307, 'pagerank': 0.020706225565183017, 'eigenvector_centrality': 0.07060016042229379}, 26: {'degree': 3, 'betweenness_centrality': 0.013092937391406777, 'closeness_centrality': 0.2538860103626943, 'pagerank': 0.015936029488378155, 'eigenvector_centrality': 0.07371557251695121}, 25: {'degree': 4, 'betweenness_centrality': 0.09273302755445614, 'closeness_centrality': 0.3006134969325153, 'pagerank': 0.01996741933166995, 'eigenvector_centrality': 0.12194756535432703}, 32: {'degree': 3, 'betweenness_centrality': 0.021260282612323433, 'closeness_centrality': 0.23671497584541062, 'pagerank': 0.016233816979836294, 'eigenvector_centrality': 0.05087497528847941}, 19: {'degree': 3, 'betweenness_centrality': 0.00028344671201814054, 'closeness_centrality': 0.22790697674418606, 'pagerank': 0.015850803926465987, 'eigenvector_centrality': 0.07363711428325222}}}}], 'inter_layer_metrics': {}, 'task_metrics': {'accuracy': 0.53, 'f1_score': 0.5299247807438705, 'precision': 0.5299555699652965, 'recall': 0.53}, 'convergence_metrics': {'training_time': 0.10483741760253906, 'iterations_to_converge': 718, 'final_loss': 0.298584419327495}}, 'PPO': {'network_metrics': [{'layer_idx': 0, 'topology_metrics': {'num_nodes': 50, 'num_edges': 100, 'density': 0.08163265306122448, 'avg_degree': 4.0, 'diameter': 7, 'avg_shortest_path': 3.6514285714285712}, 'network_metrics': {'num_input_weights': 200, 'num_recurrent_weights': 200, 'num_hidden_weights': 800, 'num_biases': 50, 'avg_input_weight_magnitude': 0.09074275764348069, 'avg_recurrent_weight_magnitude': 0.07754406164617766, 'avg_hidden_weight_magnitude': 0.08107699836595453, 'avg_bias_magnitude': 0.07615036478952347}, 'node_metrics': {'input_nodes': {13: {'degree': 5, 'betweenness_centrality': 0.14059285149846368, 'closeness_centrality': 0.3356164383561644, 'pagerank': 0.02348553137483397, 'eigenvector_centrality': 0.23058647791602901}, 39: {'degree': 5, 'betweenness_centrality': 0.08692672595733819, 'closeness_centrality': 0.30246913580246915, 'pagerank': 0.02448378261231253, 'eigenvector_centrality': 0.10709312904476986}, 30: {'degree': 4, 'betweenness_centrality': 0.03673420306073367, 'closeness_centrality': 0.24623115577889448, 'pagerank': 0.020720210734617873, 'eigenvector_centrality': 0.08576805421929509}, 45: {'degree': 4, 'betweenness_centrality': 0.06064983533095778, 'closeness_centrality': 0.2578947368421053, 'pagerank': 0.020925119642659657, 'eigenvector_centrality': 0.06115634327108716}, 17: {'degree': 4, 'betweenness_centrality': 0.024701828783461444, 'closeness_centrality': 0.2620320855614973, 'pagerank': 0.020282933796372325, 'eigenvector_centrality': 0.0984399459393436}}, 'output_nodes': {48: {'degree': 4, 'betweenness_centrality': 0.025272311305474568, 'closeness_centrality': 0.23557692307692307, 'pagerank': 0.020706225565183017, 'eigenvector_centrality': 0.07060016042229379}, 26: {'degree': 3, 'betweenness_centrality': 0.013092937391406777, 'closeness_centrality': 0.2538860103626943, 'pagerank': 0.015936029488378155, 'eigenvector_centrality': 0.07371557251695121}, 25: {'degree': 4, 'betweenness_centrality': 0.09273302755445614, 'closeness_centrality': 0.3006134969325153, 'pagerank': 0.01996741933166995, 'eigenvector_centrality': 0.12194756535432703}, 32: {'degree': 3, 'betweenness_centrality': 0.021260282612323433, 'closeness_centrality': 0.23671497584541062, 'pagerank': 0.016233816979836294, 'eigenvector_centrality': 0.05087497528847941}, 19: {'degree': 3, 'betweenness_centrality': 0.00028344671201814054, 'closeness_centrality': 0.22790697674418606, 'pagerank': 0.015850803926465987, 'eigenvector_centrality': 0.07363711428325222}}}}], 'inter_layer_metrics': {}, 'task_metrics': {'accuracy': 0.495, 'f1_score': 0.4948408548169743, 'precision': 0.4949044762011567, 'recall': 0.495}, 'convergence_metrics': {'training_time': 0.104095458984375, 'iterations_to_converge': 326, 'final_loss': 0.39826736270772123}}}"
50,42,1,rnn,random,classification,modular,"{'SAC': {'network_metrics': [{'layer_idx': 0, 'topology_metrics': {'num_nodes': 50, 'num_edges': 240, 'density': 0.19591836734693877, 'avg_degree': 9.6, 'diameter': 4, 'avg_shortest_path': 1.9444897959183673}, 'network_metrics': {'num_input_weights': 480, 'num_recurrent_weights': 480, 'num_hidden_weights': 800, 'num_biases': 50, 'avg_input_weight_magnitude': 0.07922942052298655, 'avg_recurrent_weight_magnitude': 0.07936425326959036, 'avg_hidden_weight_magnitude': 0.08109176166985164, 'avg_bias_magnitude': 0.08588399680029926}, 'node_metrics': {'input_nodes': {13: {'degree': 14, 'betweenness_centrality': 0.039025704613683224, 'closeness_centrality': 0.5568181818181818, 'pagerank': 0.027692131585774857, 'eigenvector_centrality': 0.19596932395332226}, 39: {'degree': 4, 'betweenness_centrality': 0.004828617955118554, 'closeness_centrality': 0.4298245614035088, 'pagerank': 0.010459973850720028, 'eigenvector_centrality': 0.04692782353235755}, 30: {'degree': 5, 'betweenness_centrality': 0.004375381711184452, 'closeness_centrality': 0.4375, 'pagerank': 0.011963555992422027, 'eigenvector_centrality': 0.06481600613669247}, 45: {'degree': 9, 'betweenness_centrality': 0.01773784034891052, 'closeness_centrality': 0.5157894736842106, 'pagerank': 0.01894573894416527, 'eigenvector_centrality': 0.12890485363717114}, 17: {'degree': 8, 'betweenness_centrality': 0.013529454217512046, 'closeness_centrality': 0.5051546391752577, 'pagerank': 0.017143926914530542, 'eigenvector_centrality': 0.11808777406148355}}, 'output_nodes': {48: {'degree': 8, 'betweenness_centrality': 0.008231209689858363, 'closeness_centrality': 0.494949494949495, 'pagerank': 0.017036436164110685, 'eigenvector_centrality': 0.11719486019704099}, 26: {'degree': 12, 'betweenness_centrality': 0.029604364215588572, 'closeness_centrality': 0.5384615384615384, 'pagerank': 0.02430233616418819, 'eigenvector_centrality': 0.16299344457736184}, 25: {'degree': 12, 'betweenness_centrality': 0.0241555120107319, 'closeness_centrality': 0.5568181818181818, 'pagerank': 0.023872154118952223, 'eigenvector_centrality': 0.18449095574155097}, 32: {'degree': 12, 'betweenness_centrality': 0.0283096067637636, 'closeness_centrality': 0.5444444444444444, 'pagerank': 0.024232664862024998, 'eigenvector_centrality': 0.16753344602504475}, 19: {'degree': 8, 'betweenness_centrality': 0.010400727139402583, 'closeness_centrality': 0.49, 'pagerank': 0.01699012214263844, 'eigenvector_centrality': 0.12074198910327356}}}}], 'inter_layer_metrics': {}, 'task_metrics': {'accuracy': 0.485, 'f1_score': 0.48493046936801876, 'precision': 0.4850792456454918, 'recall': 0.485}, 'convergence_metrics': {'training_time': 0.11349821090698242, 'iterations_to_converge': 216, 'final_loss': 0.42395270354478065}}, 'A2C': {'network_metrics': [{'layer_idx': 0, 'topology_metrics': {'num_nodes': 50, 'num_edges': 240, 'density': 0.19591836734693877, 'avg_degree': 9.6, 'diameter': 4, 'avg_shortest_path': 1.9444897959183673}, 'network_metrics': {'num_input_weights': 480, 'num_recurrent_weights': 480, 'num_hidden_weights': 800, 'num_biases': 50, 'avg_input_weight_magnitude': 0.07922942052298655, 'avg_recurrent_weight_magnitude': 0.07936425326959036, 'avg_hidden_weight_magnitude': 0.08109176166985164, 'avg_bias_magnitude': 0.08588399680029926}, 'node_metrics': {'input_nodes': {13: {'degree': 14, 'betweenness_centrality': 0.039025704613683224, 'closeness_centrality': 0.5568181818181818, 'pagerank': 0.027692131585774857, 'eigenvector_centrality': 0.19596932395332226}, 39: {'degree': 4, 'betweenness_centrality': 0.004828617955118554, 'closeness_centrality': 0.4298245614035088, 'pagerank': 0.010459973850720028, 'eigenvector_centrality': 0.04692782353235755}, 30: {'degree': 5, 'betweenness_centrality': 0.004375381711184452, 'closeness_centrality': 0.4375, 'pagerank': 0.011963555992422027, 'eigenvector_centrality': 0.06481600613669247}, 45: {'degree': 9, 'betweenness_centrality': 0.01773784034891052, 'closeness_centrality': 0.5157894736842106, 'pagerank': 0.01894573894416527, 'eigenvector_centrality': 0.12890485363717114}, 17: {'degree': 8, 'betweenness_centrality': 0.013529454217512046, 'closeness_centrality': 0.5051546391752577, 'pagerank': 0.017143926914530542, 'eigenvector_centrality': 0.11808777406148355}}, 'output_nodes': {48: {'degree': 8, 'betweenness_centrality': 0.008231209689858363, 'closeness_centrality': 0.494949494949495, 'pagerank': 0.017036436164110685, 'eigenvector_centrality': 0.11719486019704099}, 26: {'degree': 12, 'betweenness_centrality': 0.029604364215588572, 'closeness_centrality': 0.5384615384615384, 'pagerank': 0.02430233616418819, 'eigenvector_centrality': 0.16299344457736184}, 25: {'degree': 12, 'betweenness_centrality': 0.0241555120107319, 'closeness_centrality': 0.5568181818181818, 'pagerank': 0.023872154118952223, 'eigenvector_centrality': 0.18449095574155097}, 32: {'degree': 12, 'betweenness_centrality': 0.0283096067637636, 'closeness_centrality': 0.5444444444444444, 'pagerank': 0.024232664862024998, 'eigenvector_centrality': 0.16753344602504475}, 19: {'degree': 8, 'betweenness_centrality': 0.010400727139402583, 'closeness_centrality': 0.49, 'pagerank': 0.01699012214263844, 'eigenvector_centrality': 0.12074198910327356}}}}], 'inter_layer_metrics': {}, 'task_metrics': {'accuracy': 0.49, 'f1_score': 0.489942876344086, 'precision': 0.4900778776928033, 'recall': 0.49}, 'convergence_metrics': {'training_time': 0.10449743270874023, 'iterations_to_converge': 370, 'final_loss': 0.4480706757242712}}, 'PPO': {'network_metrics': [{'layer_idx': 0, 'topology_metrics': {'num_nodes': 50, 'num_edges': 240, 'density': 0.19591836734693877, 'avg_degree': 9.6, 'diameter': 4, 'avg_shortest_path': 1.9444897959183673}, 'network_metrics': {'num_input_weights': 480, 'num_recurrent_weights': 480, 'num_hidden_weights': 800, 'num_biases': 50, 'avg_input_weight_magnitude': 0.07922942052298655, 'avg_recurrent_weight_magnitude': 0.07936425326959036, 'avg_hidden_weight_magnitude': 0.08109176166985164, 'avg_bias_magnitude': 0.08588399680029926}, 'node_metrics': {'input_nodes': {13: {'degree': 14, 'betweenness_centrality': 0.039025704613683224, 'closeness_centrality': 0.5568181818181818, 'pagerank': 0.027692131585774857, 'eigenvector_centrality': 0.19596932395332226}, 39: {'degree': 4, 'betweenness_centrality': 0.004828617955118554, 'closeness_centrality': 0.4298245614035088, 'pagerank': 0.010459973850720028, 'eigenvector_centrality': 0.04692782353235755}, 30: {'degree': 5, 'betweenness_centrality': 0.004375381711184452, 'closeness_centrality': 0.4375, 'pagerank': 0.011963555992422027, 'eigenvector_centrality': 0.06481600613669247}, 45: {'degree': 9, 'betweenness_centrality': 0.01773784034891052, 'closeness_centrality': 0.5157894736842106, 'pagerank': 0.01894573894416527, 'eigenvector_centrality': 0.12890485363717114}, 17: {'degree': 8, 'betweenness_centrality': 0.013529454217512046, 'closeness_centrality': 0.5051546391752577, 'pagerank': 0.017143926914530542, 'eigenvector_centrality': 0.11808777406148355}}, 'output_nodes': {48: {'degree': 8, 'betweenness_centrality': 0.008231209689858363, 'closeness_centrality': 0.494949494949495, 'pagerank': 0.017036436164110685, 'eigenvector_centrality': 0.11719486019704099}, 26: {'degree': 12, 'betweenness_centrality': 0.029604364215588572, 'closeness_centrality': 0.5384615384615384, 'pagerank': 0.02430233616418819, 'eigenvector_centrality': 0.16299344457736184}, 25: {'degree': 12, 'betweenness_centrality': 0.0241555120107319, 'closeness_centrality': 0.5568181818181818, 'pagerank': 0.023872154118952223, 'eigenvector_centrality': 0.18449095574155097}, 32: {'degree': 12, 'betweenness_centrality': 0.0283096067637636, 'closeness_centrality': 0.5444444444444444, 'pagerank': 0.024232664862024998, 'eigenvector_centrality': 0.16753344602504475}, 19: {'degree': 8, 'betweenness_centrality': 0.010400727139402583, 'closeness_centrality': 0.49, 'pagerank': 0.01699012214263844, 'eigenvector_centrality': 0.12074198910327356}}}}], 'inter_layer_metrics': {}, 'task_metrics': {'accuracy': 0.505, 'f1_score': 0.5049727743193579, 'precision': 0.505067777351002, 'recall': 0.505}, 'convergence_metrics': {'training_time': 0.1036689281463623, 'iterations_to_converge': 591, 'final_loss': 0.2843086875182328}}}"
50,42,1,rnn,random,classification,hybrid,"{'SAC': {'network_metrics': [{'layer_idx': 0, 'topology_metrics': {'num_nodes': 50, 'num_edges': 166, 'density': 0.13551020408163264, 'avg_degree': 6.64, 'diameter': 4, 'avg_shortest_path': 2.286530612244898}, 'network_metrics': {'num_input_weights': 332, 'num_recurrent_weights': 332, 'num_hidden_weights': 800, 'num_biases': 50, 'avg_input_weight_magnitude': 0.08139941254115139, 'avg_recurrent_weight_magnitude': 0.07719997174996254, 'avg_hidden_weight_magnitude': 0.0811919016584859, 'avg_bias_magnitude': 0.059796618778074635}, 'node_metrics': {'input_nodes': {13: {'degree': 4, 'betweenness_centrality': 0.00599518348242838, 'closeness_centrality': 0.392, 'pagerank': 0.013444700600965422, 'eigenvector_centrality': 0.06807096915913681}, 39: {'degree': 6, 'betweenness_centrality': 0.0113009644047059, 'closeness_centrality': 0.4152542372881356, 'pagerank': 0.0181775191565366, 'eigenvector_centrality': 0.1271018308315705}, 30: {'degree': 5, 'betweenness_centrality': 0.01698342678359685, 'closeness_centrality': 0.4188034188034188, 'pagerank': 0.016053113244766836, 'eigenvector_centrality': 0.09243343753200924}, 45: {'degree': 4, 'betweenness_centrality': 0.003448944307054792, 'closeness_centrality': 0.4117647058823529, 'pagerank': 0.012778287125273373, 'eigenvector_centrality': 0.10957605810479286}, 17: {'degree': 7, 'betweenness_centrality': 0.028596253362409823, 'closeness_centrality': 0.44144144144144143, 'pagerank': 0.020719841874326687, 'eigenvector_centrality': 0.14948156094958087}}, 'output_nodes': {48: {'degree': 7, 'betweenness_centrality': 0.030691665194216212, 'closeness_centrality': 0.4666666666666667, 'pagerank': 0.020529272771965045, 'eigenvector_centrality': 0.1643820751613541}, 26: {'degree': 6, 'betweenness_centrality': 0.01386788601924656, 'closeness_centrality': 0.4336283185840708, 'pagerank': 0.018115284282735625, 'eigenvector_centrality': 0.12488981365710276}, 25: {'degree': 8, 'betweenness_centrality': 0.04797739911802778, 'closeness_centrality': 0.48514851485148514, 'pagerank': 0.023216612546078298, 'eigenvector_centrality': 0.1710723449380933}, 32: {'degree': 9, 'betweenness_centrality': 0.06887395660633407, 'closeness_centrality': 0.5051546391752577, 'pagerank': 0.026142932951216342, 'eigenvector_centrality': 0.18346888958136323}, 19: {'degree': 6, 'betweenness_centrality': 0.009573653577289513, 'closeness_centrality': 0.4298245614035088, 'pagerank': 0.017920554505477953, 'eigenvector_centrality': 0.1388299643965576}}}}], 'inter_layer_metrics': {}, 'task_metrics': {'accuracy': 0.493, 'f1_score': 0.4929051635922782, 'precision': 0.4929296328321404, 'recall': 0.493}, 'convergence_metrics': {'training_time': 0.11476898193359375, 'iterations_to_converge': 125, 'final_loss': 0.2722316896047918}}, 'A2C': {'network_metrics': [{'layer_idx': 0, 'topology_metrics': {'num_nodes': 50, 'num_edges': 166, 'density': 0.13551020408163264, 'avg_degree': 6.64, 'diameter': 4, 'avg_shortest_path': 2.286530612244898}, 'network_metrics': {'num_input_weights': 332, 'num_recurrent_weights': 332, 'num_hidden_weights': 800, 'num_biases': 50, 'avg_input_weight_magnitude': 0.08139941254115139, 'avg_recurrent_weight_magnitude': 0.07719997174996254, 'avg_hidden_weight_magnitude': 0.0811919016584859, 'avg_bias_magnitude': 0.059796618778074635}, 'node_metrics': {'input_nodes': {13: {'degree': 4, 'betweenness_centrality': 0.00599518348242838, 'closeness_centrality': 0.392, 'pagerank': 0.013444700600965422, 'eigenvector_centrality': 0.06807096915913681}, 39: {'degree': 6, 'betweenness_centrality': 0.0113009644047059, 'closeness_centrality': 0.4152542372881356, 'pagerank': 0.0181775191565366, 'eigenvector_centrality': 0.1271018308315705}, 30: {'degree': 5, 'betweenness_centrality': 0.01698342678359685, 'closeness_centrality': 0.4188034188034188, 'pagerank': 0.016053113244766836, 'eigenvector_centrality': 0.09243343753200924}, 45: {'degree': 4, 'betweenness_centrality': 0.003448944307054792, 'closeness_centrality': 0.4117647058823529, 'pagerank': 0.012778287125273373, 'eigenvector_centrality': 0.10957605810479286}, 17: {'degree': 7, 'betweenness_centrality': 0.028596253362409823, 'closeness_centrality': 0.44144144144144143, 'pagerank': 0.020719841874326687, 'eigenvector_centrality': 0.14948156094958087}}, 'output_nodes': {48: {'degree': 7, 'betweenness_centrality': 0.030691665194216212, 'closeness_centrality': 0.4666666666666667, 'pagerank': 0.020529272771965045, 'eigenvector_centrality': 0.1643820751613541}, 26: {'degree': 6, 'betweenness_centrality': 0.01386788601924656, 'closeness_centrality': 0.4336283185840708, 'pagerank': 0.018115284282735625, 'eigenvector_centrality': 0.12488981365710276}, 25: {'degree': 8, 'betweenness_centrality': 0.04797739911802778, 'closeness_centrality': 0.48514851485148514, 'pagerank': 0.023216612546078298, 'eigenvector_centrality': 0.1710723449380933}, 32: {'degree': 9, 'betweenness_centrality': 0.06887395660633407, 'closeness_centrality': 0.5051546391752577, 'pagerank': 0.026142932951216342, 'eigenvector_centrality': 0.18346888958136323}, 19: {'degree': 6, 'betweenness_centrality': 0.009573653577289513, 'closeness_centrality': 0.4298245614035088, 'pagerank': 0.017920554505477953, 'eigenvector_centrality': 0.1388299643965576}}}}], 'inter_layer_metrics': {}, 'task_metrics': {'accuracy': 0.505, 'f1_score': 0.5047647279549718, 'precision': 0.5048941550842431, 'recall': 0.505}, 'convergence_metrics': {'training_time': 0.10281729698181152, 'iterations_to_converge': 103, 'final_loss': 0.48594043447843427}}, 'PPO': {'network_metrics': [{'layer_idx': 0, 'topology_metrics': {'num_nodes': 50, 'num_edges': 166, 'density': 0.13551020408163264, 'avg_degree': 6.64, 'diameter': 4, 'avg_shortest_path': 2.286530612244898}, 'network_metrics': {'num_input_weights': 332, 'num_recurrent_weights': 332, 'num_hidden_weights': 800, 'num_biases': 50, 'avg_input_weight_magnitude': 0.08139941254115139, 'avg_recurrent_weight_magnitude': 0.07719997174996254, 'avg_hidden_weight_magnitude': 0.0811919016584859, 'avg_bias_magnitude': 0.059796618778074635}, 'node_metrics': {'input_nodes': {13: {'degree': 4, 'betweenness_centrality': 0.00599518348242838, 'closeness_centrality': 0.392, 'pagerank': 0.013444700600965422, 'eigenvector_centrality': 0.06807096915913681}, 39: {'degree': 6, 'betweenness_centrality': 0.0113009644047059, 'closeness_centrality': 0.4152542372881356, 'pagerank': 0.0181775191565366, 'eigenvector_centrality': 0.1271018308315705}, 30: {'degree': 5, 'betweenness_centrality': 0.01698342678359685, 'closeness_centrality': 0.4188034188034188, 'pagerank': 0.016053113244766836, 'eigenvector_centrality': 0.09243343753200924}, 45: {'degree': 4, 'betweenness_centrality': 0.003448944307054792, 'closeness_centrality': 0.4117647058823529, 'pagerank': 0.012778287125273373, 'eigenvector_centrality': 0.10957605810479286}, 17: {'degree': 7, 'betweenness_centrality': 0.028596253362409823, 'closeness_centrality': 0.44144144144144143, 'pagerank': 0.020719841874326687, 'eigenvector_centrality': 0.14948156094958087}}, 'output_nodes': {48: {'degree': 7, 'betweenness_centrality': 0.030691665194216212, 'closeness_centrality': 0.4666666666666667, 'pagerank': 0.020529272771965045, 'eigenvector_centrality': 0.1643820751613541}, 26: {'degree': 6, 'betweenness_centrality': 0.01386788601924656, 'closeness_centrality': 0.4336283185840708, 'pagerank': 0.018115284282735625, 'eigenvector_centrality': 0.12488981365710276}, 25: {'degree': 8, 'betweenness_centrality': 0.04797739911802778, 'closeness_centrality': 0.48514851485148514, 'pagerank': 0.023216612546078298, 'eigenvector_centrality': 0.1710723449380933}, 32: {'degree': 9, 'betweenness_centrality': 0.06887395660633407, 'closeness_centrality': 0.5051546391752577, 'pagerank': 0.026142932951216342, 'eigenvector_centrality': 0.18346888958136323}, 19: {'degree': 6, 'betweenness_centrality': 0.009573653577289513, 'closeness_centrality': 0.4298245614035088, 'pagerank': 0.017920554505477953, 'eigenvector_centrality': 0.1388299643965576}}}}], 'inter_layer_metrics': {}, 'task_metrics': {'accuracy': 0.497, 'f1_score': 0.4969542247570131, 'precision': 0.49707647058823534, 'recall': 0.497}, 'convergence_metrics': {'training_time': 0.10391616821289062, 'iterations_to_converge': 259, 'final_loss': 0.11559493592378832}}}"
