timesteps,wall_time,num_episodes,max_episode_rewards,mean_episode_rewards,min_episode_rewards,max_episode_len,mean_episode_len,min_episode_len
50.0,2.3978328704833984,1.0,4.0,4.0,4.0,50.0,50.0,50.0
100.0,2.959587335586548,3.0,4.0,2.3333332538604736,0.0,50.0,31.333333333333332,6.0
150.0,3.566215991973877,7.0,2.0,0.4000000059604645,0.0,32.0,11.2,6.0
200.0,4.1637351512908936,11.0,1.0,0.4000000059604645,0.0,22.0,11.2,6.0
250.0,4.759735822677612,17.0,0.0,0.0,0.0,6.0,6.0,6.0
300.0,5.359989404678345,20.0,1.0,0.6000000238418579,0.0,20.0,12.8,6.0
350.0,5.95719838142395,25.0,1.0,0.4000000059604645,0.0,18.0,10.4,6.0
400.0,6.564364910125732,33.0,0.0,0.0,0.0,6.0,6.0,6.0
450.0,7.167038679122925,38.0,1.0,0.20000000298023224,0.0,16.0,8.4,6.0
500.0,7.781722068786621,41.0,1.0,0.4000000059604645,0.0,26.0,12.0,6.0
550.0,8.416035175323486,44.0,2.0,0.6000000238418579,0.0,28.0,12.4,6.0
600.0,9.014776706695557,46.0,3.0,1.399999976158142,0.0,38.0,20.8,6.0
650.0,9.616292476654053,48.0,3.0,1.600000023841858,0.0,38.0,24.0,6.0
700.0,10.217938423156738,51.0,2.0,1.0,0.0,34.0,19.6,6.0
750.0,10.815476655960083,54.0,2.0,0.6000000238418579,0.0,28.0,14.4,6.0
800.0,11.415389776229858,57.0,2.0,0.800000011920929,0.0,28.0,14.4,6.0
850.0,12.016185998916626,61.0,2.0,0.800000011920929,0.0,28.0,14.4,6.0
900.0,12.614568710327148,68.0,0.0,0.0,0.0,6.0,6.0,6.0
950.0,13.223706245422363,73.0,1.0,0.20000000298023224,0.0,16.0,9.6,6.0
1000.0,13.84486436843872,78.0,1.0,0.4000000059604645,0.0,16.0,12.0,6.0
1050.0,14.443083763122559,83.0,1.0,0.4000000059604645,0.0,16.0,10.0,6.0
1100.0,15.046367406845093,88.0,1.0,0.4000000059604645,0.0,16.0,10.0,6.0
1150.0,15.644293785095215,94.0,0.0,0.0,0.0,6.0,6.0,6.0
1200.0,16.24498724937439,99.0,1.0,0.4000000059604645,0.0,16.0,10.8,6.0
1250.0,16.851659536361694,105.0,0.0,0.0,0.0,6.0,6.0,6.0
1300.0,17.451752424240112,109.0,2.0,0.6000000238418579,0.0,30.0,12.8,6.0
1350.0,18.05255436897278,114.0,1.0,0.4000000059604645,0.0,22.0,11.2,6.0
1400.0,18.66549324989319,116.0,2.0,0.800000011920929,0.0,28.0,14.4,6.0
1450.0,19.298299312591553,121.0,1.0,0.20000000298023224,0.0,16.0,9.2,6.0
1500.0,19.92331886291504,124.0,1.0,0.6000000238418579,0.0,26.0,14.0,6.0
1550.0,20.53480863571167,130.0,1.0,0.20000000298023224,0.0,16.0,8.0,6.0
1600.0,21.131861209869385,135.0,1.0,0.20000000298023224,0.0,16.0,8.8,6.0
1650.0,21.73608136177063,139.0,2.0,0.4000000059604645,0.0,28.0,12.4,6.0
1700.0,22.333816289901733,142.0,2.0,0.800000011920929,0.0,28.0,15.2,6.0
1750.0,22.928251028060913,147.0,1.0,0.6000000238418579,0.0,18.0,12.4,6.0
1800.0,23.530332565307617,152.0,1.0,0.4000000059604645,0.0,16.0,10.0,6.0
1850.0,24.127966165542603,157.0,1.0,0.20000000298023224,0.0,16.0,8.0,6.0
1900.0,24.720152139663696,160.0,1.0,0.6000000238418579,0.0,26.0,14.0,6.0
1950.0,25.31914210319519,165.0,0.0,0.0,0.0,8.0,6.4,6.0
2000.0,25.92116665840149,171.0,0.0,0.0,0.0,6.0,6.0,6.0
2050.0,26.51984143257141,174.0,2.0,0.6000000238418579,0.0,28.0,13.2,6.0
2100.0,27.12431001663208,179.0,1.0,0.4000000059604645,0.0,16.0,10.0,6.0
2150.0,27.731261730194092,181.0,2.0,0.6000000238418579,0.0,26.0,12.0,6.0
2200.0,28.331055402755737,184.0,2.0,1.2000000476837158,0.0,34.0,19.6,6.0
2250.0,28.943731784820557,189.0,2.0,0.4000000059604645,0.0,26.0,10.4,6.0
2300.0,29.571255445480347,193.0,1.0,0.4000000059604645,0.0,16.0,10.0,6.0
2350.0,30.15841031074524,199.0,1.0,0.20000000298023224,0.0,16.0,8.0,6.0
2400.0,30.756207704544067,205.0,0.0,0.0,0.0,6.0,6.0,6.0
2450.0,31.357680797576904,210.0,1.0,0.6000000238418579,0.0,20.0,12.8,6.0
2500.0,31.960262298583984,214.0,1.0,0.6000000238418579,0.0,16.0,12.0,6.0
2550.0,32.559630155563354,217.0,1.0,0.4000000059604645,0.0,16.0,11.2,6.0
2600.0,33.1736421585083,223.0,0.0,0.0,0.0,6.0,6.0,6.0
2650.0,33.799943923950195,228.0,1.0,0.4000000059604645,0.0,20.0,10.8,6.0
2700.0,34.4238600730896,234.0,1.0,0.20000000298023224,0.0,16.0,8.0,6.0
2750.0,35.03166723251343,238.0,2.0,0.4000000059604645,0.0,26.0,10.8,6.0
2800.0,35.631892919540405,242.0,1.0,0.20000000298023224,0.0,16.0,9.2,6.0
2850.0,36.23236584663391,247.0,2.0,0.6000000238418579,0.0,32.0,13.2,6.0
2900.0,36.83252215385437,253.0,1.0,0.20000000298023224,0.0,16.0,8.0,6.0
2950.0,37.43373465538025,256.0,2.0,0.6000000238418579,0.0,26.0,12.8,6.0
3000.0,38.030895948410034,261.0,1.0,0.4000000059604645,0.0,16.0,10.4,6.0
3050.0,38.6269896030426,266.0,1.0,0.20000000298023224,0.0,16.0,8.0,6.0
3100.0,39.26822876930237,270.0,1.0,0.4000000059604645,0.0,26.0,12.0,6.0
3150.0,39.89989614486694,272.0,2.0,0.800000011920929,0.0,26.0,15.2,6.0
3200.0,40.49537754058838,275.0,2.0,1.2000000476837158,1.0,26.0,20.8,16.0
3250.0,41.13365077972412,280.0,1.0,0.4000000059604645,0.0,18.0,10.4,6.0
3300.0,41.7392144203186,284.0,1.0,0.4000000059604645,0.0,16.0,10.0,6.0
3350.0,42.33688402175903,287.0,3.0,0.800000011920929,0.0,38.0,15.6,6.0
3400.0,42.94468951225281,290.0,3.0,1.2000000476837158,0.0,38.0,18.4,6.0
3450.0,43.57535171508789,294.0,2.0,0.6000000238418579,0.0,28.0,12.8,6.0
3500.0,44.20556402206421,296.0,2.0,0.800000011920929,0.0,30.0,15.2,6.0
3550.0,44.8353488445282,301.0,1.0,0.4000000059604645,0.0,24.0,11.6,6.0
3600.0,45.44381237030029,306.0,1.0,0.4000000059604645,0.0,16.0,12.0,6.0
3650.0,46.047688722610474,311.0,1.0,0.20000000298023224,0.0,16.0,8.0,6.0
3700.0,46.66142249107361,316.0,1.0,0.4000000059604645,0.0,26.0,12.0,6.0
3750.0,47.271358013153076,321.0,1.0,0.4000000059604645,0.0,16.0,10.0,6.0
3800.0,47.87127232551575,327.0,1.0,0.20000000298023224,0.0,16.0,8.0,6.0
3850.0,48.467344760894775,331.0,1.0,0.4000000059604645,0.0,16.0,10.8,6.0
3900.0,49.06461977958679,337.0,1.0,0.20000000298023224,0.0,16.0,8.0,6.0
3950.0,49.659982442855835,341.0,1.0,0.4000000059604645,0.0,16.0,10.8,6.0
4000.0,50.260528802871704,346.0,1.0,0.4000000059604645,0.0,22.0,11.2,6.0
4050.0,50.86652684211731,349.0,1.0,0.4000000059604645,0.0,16.0,10.0,6.0
4100.0,51.46840023994446,354.0,1.0,0.6000000238418579,0.0,18.0,12.4,6.0
4150.0,52.06823015213013,360.0,1.0,0.20000000298023224,0.0,16.0,8.0,6.0
4200.0,52.663116693496704,365.0,1.0,0.4000000059604645,0.0,16.0,10.8,6.0
4250.0,53.283777713775635,370.0,1.0,0.4000000059604645,0.0,16.0,10.0,6.0
4300.0,53.92286515235901,376.0,1.0,0.20000000298023224,0.0,16.0,8.0,6.0
4350.0,54.53211331367493,380.0,1.0,0.4000000059604645,0.0,20.0,10.8,6.0
4400.0,55.13162803649902,384.0,1.0,0.6000000238418579,0.0,22.0,13.2,6.0
4450.0,55.7280490398407,387.0,1.0,0.6000000238418579,0.0,22.0,13.2,6.0
4500.0,56.32475566864014,390.0,3.0,1.0,0.0,38.0,16.4,6.0
4550.0,56.92453193664551,396.0,0.0,0.0,0.0,6.0,6.0,6.0
4600.0,57.53508543968201,399.0,1.0,0.4000000059604645,0.0,20.0,10.8,6.0
4650.0,58.1737539768219,404.0,2.0,0.6000000238418579,0.0,28.0,12.4,6.0
4700.0,58.809274435043335,408.0,1.0,0.6000000238418579,0.0,16.0,12.0,6.0
4750.0,59.439095973968506,411.0,1.0,0.6000000238418579,0.0,16.0,13.2,6.0
4800.0,60.04517197608948,417.0,1.0,0.20000000298023224,0.0,16.0,8.0,6.0
4850.0,60.649633169174194,419.0,2.0,0.800000011920929,0.0,26.0,14.8,6.0
4900.0,61.27689862251282,425.0,1.0,0.20000000298023224,0.0,16.0,8.0,6.0
4950.0,61.892913818359375,427.0,2.0,0.6000000238418579,0.0,30.0,12.8,6.0
5000.0,62.501697301864624,430.0,2.0,0.6000000238418579,0.0,30.0,14.4,6.0
5050.0,63.10366749763489,436.0,1.0,0.20000000298023224,0.0,16.0,8.0,6.0
5100.0,63.731714487075806,441.0,1.0,0.4000000059604645,0.0,20.0,10.8,6.0
5150.0,64.37192106246948,444.0,1.0,0.4000000059604645,0.0,16.0,10.0,6.0
5200.0,64.99543786048889,449.0,1.0,0.6000000238418579,0.0,18.0,12.4,6.0
5250.0,65.61033344268799,453.0,1.0,0.4000000059604645,0.0,16.0,10.0,6.0
5300.0,66.21992564201355,456.0,3.0,1.0,0.0,42.0,17.2,6.0
5350.0,66.82171320915222,460.0,2.0,0.4000000059604645,0.0,28.0,10.8,6.0
5400.0,67.4323980808258,464.0,2.0,0.800000011920929,0.0,28.0,15.2,6.0
5450.0,68.06059265136719,469.0,1.0,0.4000000059604645,0.0,16.0,11.2,6.0
5500.0,68.69501543045044,472.0,2.0,0.800000011920929,0.0,26.0,14.0,6.0
5550.0,69.33050322532654,475.0,2.0,0.800000011920929,0.0,26.0,14.4,6.0
5600.0,69.95575833320618,480.0,2.0,0.6000000238418579,0.0,28.0,12.4,6.0
5650.0,70.55669069290161,486.0,1.0,0.20000000298023224,0.0,16.0,8.0,6.0
5700.0,71.16811895370483,488.0,1.0,0.4000000059604645,0.0,20.0,10.8,6.0
5750.0,71.77484583854675,492.0,1.0,0.800000011920929,0.0,24.0,15.6,6.0
5800.0,72.38030886650085,495.0,2.0,1.0,0.0,34.0,17.6,6.0
5850.0,72.98682713508606,499.0,1.0,0.6000000238418579,0.0,16.0,12.0,6.0
5900.0,73.60576963424683,502.0,1.0,1.0,1.0,22.0,17.2,16.0
5950.0,74.22265338897705,503.0,4.0,1.600000023841858,1.0,50.0,24.0,16.0
6000.0,74.85524916648865,506.0,4.0,1.600000023841858,0.0,50.0,23.6,8.0
6050.0,75.48364520072937,511.0,1.0,0.4000000059604645,0.0,16.0,10.0,6.0
6100.0,76.10973525047302,516.0,1.0,0.4000000059604645,0.0,16.0,10.0,6.0
6150.0,76.74040699005127,519.0,1.0,0.4000000059604645,0.0,16.0,10.0,6.0
6200.0,77.35654211044312,524.0,4.0,0.800000011920929,0.0,48.0,14.4,6.0
6250.0,77.97736310958862,527.0,1.0,0.20000000298023224,0.0,16.0,8.0,6.0
6300.0,78.60317873954773,531.0,2.0,1.0,0.0,28.0,16.4,6.0
6350.0,79.22857427597046,537.0,1.0,0.20000000298023224,0.0,16.0,8.0,6.0
6400.0,79.85146498680115,543.0,0.0,0.0,0.0,6.0,6.0,6.0
6450.0,80.47183227539062,545.0,1.0,0.4000000059604645,0.0,20.0,10.8,6.0
6500.0,81.09247398376465,546.0,4.0,1.2000000476837158,0.0,56.0,20.8,6.0
6550.0,81.72289228439331,549.0,4.0,1.7999999523162842,0.0,56.0,26.8,6.0
6600.0,82.3495261669159,551.0,2.0,1.399999976158142,0.0,28.0,21.2,6.0
6650.0,82.98307275772095,554.0,2.0,1.2000000476837158,0.0,34.0,20.0,6.0
6700.0,83.6128134727478,557.0,1.0,0.6000000238418579,0.0,16.0,12.0,6.0
6750.0,84.2350594997406,562.0,2.0,0.6000000238418579,0.0,28.0,12.4,6.0
6800.0,84.86117506027222,565.0,1.0,0.4000000059604645,0.0,16.0,10.0,6.0
6850.0,85.49360489845276,569.0,1.0,0.6000000238418579,0.0,18.0,12.4,6.0
6900.0,86.11247897148132,573.0,3.0,0.6000000238418579,0.0,44.0,13.6,6.0
6950.0,86.72751522064209,576.0,2.0,0.6000000238418579,0.0,26.0,12.8,6.0
7000.0,87.34703946113586,581.0,2.0,0.4000000059604645,0.0,28.0,10.4,6.0
7050.0,87.96246314048767,586.0,1.0,0.4000000059604645,0.0,16.0,10.0,6.0
7100.0,88.58508062362671,588.0,1.0,0.800000011920929,0.0,16.0,14.0,6.0
7150.0,89.21844482421875,591.0,3.0,1.0,0.0,46.0,18.0,6.0
7200.0,89.84064722061157,594.0,2.0,0.6000000238418579,0.0,38.0,14.4,6.0
7250.0,90.45937514305115,595.0,2.0,0.800000011920929,0.0,38.0,16.4,6.0
7300.0,91.07642030715942,598.0,3.0,1.2000000476837158,0.0,40.0,18.8,6.0
7350.0,91.69773364067078,601.0,3.0,1.2000000476837158,0.0,38.0,18.4,6.0
7400.0,92.32507514953613,604.0,2.0,1.0,0.0,28.0,16.8,8.0
7450.0,92.95262503623962,606.0,2.0,1.0,0.0,28.0,16.8,6.0
7500.0,93.5862238407135,609.0,2.0,1.0,0.0,34.0,17.6,6.0
7550.0,94.2207887172699,611.0,2.0,1.399999976158142,0.0,34.0,22.4,6.0
7600.0,94.84888696670532,616.0,1.0,0.4000000059604645,0.0,22.0,11.2,6.0
7650.0,95.46341705322266,619.0,2.0,0.4000000059604645,0.0,26.0,10.0,6.0
7700.0,96.06844329833984,623.0,2.0,1.0,0.0,28.0,16.4,6.0
7750.0,96.68094277381897,626.0,1.0,0.4000000059604645,0.0,16.0,11.2,6.0
7800.0,97.30477738380432,630.0,2.0,0.6000000238418579,0.0,28.0,12.4,6.0
7850.0,97.92017126083374,633.0,2.0,0.6000000238418579,0.0,32.0,13.2,6.0
7900.0,98.54102110862732,636.0,2.0,1.0,0.0,28.0,16.4,6.0
7950.0,99.15248775482178,637.0,2.0,1.399999976158142,1.0,28.0,20.8,16.0
8000.0,99.76458501815796,640.0,3.0,1.600000023841858,1.0,40.0,23.2,16.0
8050.0,100.37215065956116,642.0,3.0,1.399999976158142,0.0,40.0,21.2,6.0
8100.0,100.97954535484314,647.0,2.0,0.6000000238418579,0.0,34.0,13.6,6.0
8150.0,101.59003186225891,650.0,2.0,0.800000011920929,0.0,28.0,14.4,6.0
8200.0,102.21751141548157,653.0,2.0,0.800000011920929,0.0,28.0,14.4,6.0
8250.0,102.84004235267639,656.0,2.0,1.0,0.0,28.0,16.4,6.0
8300.0,103.45402240753174,659.0,2.0,1.0,0.0,26.0,16.4,6.0
8350.0,104.06803107261658,661.0,2.0,1.2000000476837158,1.0,26.0,18.8,16.0
8400.0,104.6722960472107,664.0,2.0,1.2000000476837158,0.0,36.0,20.4,6.0
8450.0,105.29297208786011,667.0,2.0,0.800000011920929,0.0,26.0,14.0,6.0
8500.0,105.91807317733765,671.0,2.0,0.4000000059604645,0.0,26.0,10.4,6.0
8550.0,106.54837894439697,674.0,3.0,0.800000011920929,0.0,42.0,15.2,6.0
8600.0,107.16415095329285,676.0,3.0,1.399999976158142,0.0,42.0,21.6,6.0
8650.0,107.77410387992859,678.0,2.0,1.600000023841858,1.0,34.0,24.4,16.0
8700.0,108.40802574157715,679.0,2.0,1.7999999523162842,1.0,34.0,27.6,16.0
8750.0,109.03909373283386,681.0,3.0,2.200000047683716,2.0,40.0,32.4,28.0
8800.0,109.67979574203491,685.0,2.0,0.800000011920929,0.0,28.0,16.0,6.0
8850.0,110.2938392162323,688.0,2.0,0.800000011920929,0.0,28.0,15.2,6.0
8900.0,110.88852071762085,690.0,2.0,1.2000000476837158,0.0,28.0,19.2,6.0
8950.0,111.50824856758118,695.0,1.0,0.4000000059604645,0.0,24.0,11.6,6.0
9000.0,112.11077189445496,697.0,2.0,0.6000000238418579,0.0,26.0,12.0,6.0
9050.0,112.72414827346802,698.0,2.0,1.0,0.0,36.0,18.0,6.0
9100.0,113.3567202091217,701.0,2.0,1.600000023841858,1.0,36.0,24.8,16.0
9150.0,113.99961614608765,704.0,2.0,1.2000000476837158,0.0,28.0,18.4,6.0
9200.0,114.63137531280518,706.0,2.0,1.2000000476837158,0.0,30.0,18.8,6.0
9250.0,115.26247334480286,709.0,2.0,1.2000000476837158,0.0,30.0,20.0,6.0
9300.0,115.88191366195679,712.0,2.0,1.0,0.0,28.0,16.8,6.0
9350.0,116.50686717033386,715.0,2.0,1.0,0.0,28.0,16.8,6.0
9400.0,117.12498068809509,718.0,2.0,1.2000000476837158,0.0,28.0,18.4,6.0
9450.0,117.72566413879395,720.0,2.0,1.2000000476837158,0.0,28.0,18.4,6.0
9500.0,118.32408666610718,723.0,2.0,1.0,0.0,28.0,18.0,6.0
9550.0,118.92739200592041,725.0,2.0,1.2000000476837158,0.0,28.0,20.0,6.0
9600.0,119.55606818199158,727.0,2.0,1.600000023841858,1.0,28.0,24.4,16.0
9650.0,120.19668793678284,730.0,2.0,1.2000000476837158,1.0,28.0,21.2,16.0
9700.0,120.83393502235413,732.0,2.0,1.2000000476837158,1.0,26.0,19.6,16.0
9750.0,121.44441556930542,734.0,2.0,1.399999976158142,1.0,36.0,22.4,16.0
9800.0,122.05279636383057,735.0,2.0,1.600000023841858,1.0,36.0,26.0,16.0
9850.0,122.66033124923706,737.0,4.0,2.0,1.0,48.0,30.0,16.0
9900.0,123.26378321647644,738.0,4.0,2.0,1.0,48.0,30.0,16.0
9950.0,123.87199664115906,741.0,3.0,1.600000023841858,0.0,38.0,24.8,6.0
10000.0,124.50307130813599,744.0,2.0,0.800000011920929,0.0,28.0,14.8,6.0
10050.0,125.12994313240051,746.0,2.0,1.0,0.0,28.0,18.4,6.0
10100.0,125.75802063941956,750.0,2.0,0.800000011920929,0.0,26.0,15.6,6.0
10150.0,126.35179018974304,753.0,2.0,0.800000011920929,0.0,26.0,15.2,6.0
10200.0,126.94796061515808,756.0,2.0,0.800000011920929,0.0,26.0,14.4,6.0
10250.0,127.5412175655365,758.0,2.0,1.2000000476837158,0.0,28.0,18.8,6.0
10300.0,128.14159417152405,761.0,2.0,1.399999976158142,0.0,28.0,22.0,14.0
10350.0,128.73379254341125,765.0,2.0,0.800000011920929,0.0,26.0,14.4,6.0
10400.0,129.33297991752625,768.0,1.0,0.6000000238418579,0.0,22.0,13.2,6.0
10450.0,129.9575378894806,771.0,2.0,1.0,0.0,28.0,16.4,6.0
10500.0,130.54726886749268,774.0,1.0,0.800000011920929,0.0,18.0,14.4,6.0
10550.0,131.10281682014465,780.0,1.0,0.20000000298023224,0.0,16.0,8.0,6.0
10600.0,131.6771743297577,782.0,2.0,0.800000011920929,0.0,30.0,14.8,6.0
10650.0,132.2358169555664,785.0,2.0,1.0,0.0,30.0,18.4,6.0
10700.0,132.82319617271423,787.0,2.0,1.2000000476837158,0.0,28.0,20.4,6.0
10750.0,133.3941740989685,789.0,2.0,1.600000023841858,1.0,28.0,24.0,16.0
10800.0,133.97138595581055,793.0,2.0,0.800000011920929,0.0,26.0,15.6,6.0
10850.0,134.53211736679077,796.0,1.0,0.6000000238418579,0.0,16.0,13.2,6.0
10900.0,135.0984332561493,798.0,3.0,1.2000000476837158,0.0,38.0,19.6,12.0
10950.0,135.67245364189148,801.0,3.0,1.399999976158142,0.0,38.0,22.0,6.0
11000.0,136.2562758922577,803.0,2.0,1.2000000476837158,0.0,28.0,20.0,6.0
11050.0,136.83769750595093,804.0,3.0,1.600000023841858,0.0,46.0,24.4,6.0
11100.0,137.42290544509888,805.0,3.0,1.7999999523162842,0.0,46.0,27.2,6.0
11150.0,138.00837922096252,808.0,3.0,2.200000047683716,1.0,46.0,31.2,16.0
11200.0,138.59137153625488,810.0,2.0,1.399999976158142,1.0,28.0,20.8,16.0
11250.0,139.17288541793823,814.0,2.0,0.800000011920929,0.0,28.0,16.0,6.0
11300.0,139.73889541625977,815.0,2.0,1.0,0.0,30.0,18.8,6.0
11350.0,140.3117926120758,817.0,3.0,1.399999976158142,0.0,40.0,21.6,6.0
11400.0,140.90446257591248,819.0,3.0,2.0,1.0,40.0,29.2,24.0
11450.0,141.4931161403656,821.0,2.0,1.600000023841858,1.0,28.0,25.6,24.0
11500.0,142.07672691345215,824.0,2.0,1.2000000476837158,0.0,28.0,21.6,12.0
11550.0,142.65607714653015,828.0,1.0,0.6000000238418579,0.0,16.0,12.0,6.0
11600.0,143.23354697227478,831.0,2.0,0.800000011920929,0.0,28.0,15.6,6.0
11650.0,143.82217693328857,834.0,2.0,0.800000011920929,0.0,28.0,14.4,6.0
11700.0,144.37807154655457,837.0,3.0,1.0,0.0,40.0,16.8,6.0
11750.0,144.9394588470459,840.0,2.0,0.6000000238418579,0.0,26.0,12.0,6.0
11800.0,145.5147864818573,843.0,2.0,1.2000000476837158,0.0,28.0,18.4,6.0
11850.0,146.09059762954712,845.0,2.0,1.2000000476837158,1.0,28.0,18.8,16.0
11900.0,146.67930483818054,848.0,3.0,1.2000000476837158,0.0,44.0,20.0,6.0
11950.0,147.2359116077423,851.0,1.0,0.800000011920929,0.0,18.0,14.4,6.0
12000.0,147.8146629333496,852.0,2.0,1.0,0.0,30.0,17.2,6.0
12050.0,148.39593505859375,854.0,3.0,1.7999999523162842,1.0,38.0,25.2,16.0
12100.0,148.98003482818604,855.0,4.0,2.4000000953674316,1.0,56.0,33.2,16.0
12150.0,149.5563361644745,858.0,4.0,1.600000023841858,0.0,56.0,24.4,6.0
12200.0,150.13742780685425,860.0,3.0,1.2000000476837158,0.0,40.0,19.2,6.0
12250.0,150.68832421302795,862.0,3.0,1.600000023841858,1.0,40.0,24.0,16.0
12300.0,151.27201509475708,865.0,2.0,1.2000000476837158,1.0,34.0,20.8,16.0
12350.0,151.8471486568451,867.0,2.0,1.399999976158142,1.0,34.0,22.4,16.0
12400.0,152.43529653549194,869.0,2.0,1.2000000476837158,1.0,28.0,20.0,16.0
12450.0,153.01688504219055,870.0,4.0,1.7999999523162842,1.0,56.0,28.0,16.0
12500.0,153.60119938850403,871.0,4.0,2.200000047683716,1.0,56.0,32.0,16.0
12550.0,154.14146208763123,872.0,4.0,2.5999999046325684,1.0,56.0,36.4,16.0
12600.0,154.69867587089539,873.0,4.0,3.200000047683716,1.0,56.0,42.0,16.0
12650.0,155.28053617477417,875.0,4.0,3.200000047683716,1.0,50.0,40.8,16.0
12700.0,155.86229610443115,877.0,4.0,2.4000000953674316,1.0,50.0,33.2,16.0
12750.0,156.43850588798523,878.0,4.0,2.0,1.0,50.0,30.4,16.0
12800.0,156.9944031238556,879.0,5.0,2.200000047683716,1.0,60.0,32.4,16.0
12850.0,157.55688405036926,880.0,5.0,2.4000000953674316,1.0,60.0,34.8,24.0
12900.0,158.1397099494934,882.0,5.0,3.0,2.0,60.0,40.4,28.0
12950.0,158.72326850891113,885.0,4.0,1.7999999523162842,1.0,50.0,26.4,16.0
13000.0,159.30072712898254,888.0,1.0,1.0,1.0,18.0,16.4,16.0
13050.0,159.86772966384888,890.0,2.0,1.2000000476837158,1.0,26.0,18.8,16.0
13100.0,160.44247579574585,892.0,2.0,1.399999976158142,1.0,28.0,22.4,16.0
13150.0,161.01212120056152,894.0,2.0,1.600000023841858,1.0,32.0,25.2,16.0
13200.0,161.5963490009308,897.0,2.0,1.2000000476837158,1.0,32.0,20.8,16.0
13250.0,162.1729235649109,900.0,1.0,1.0,1.0,18.0,16.4,16.0
13300.0,162.75620222091675,902.0,2.0,1.2000000476837158,1.0,28.0,19.2,16.0
13350.0,163.32806372642517,906.0,2.0,0.800000011920929,0.0,28.0,15.6,6.0
13400.0,163.88583159446716,908.0,1.0,0.800000011920929,0.0,22.0,15.2,6.0
13450.0,164.44450306892395,911.0,2.0,1.2000000476837158,1.0,34.0,20.8,16.0
13500.0,165.01498818397522,913.0,2.0,1.399999976158142,1.0,34.0,22.4,16.0
13550.0,165.5898733139038,915.0,2.0,1.399999976158142,1.0,32.0,22.0,16.0
13600.0,166.1863341331482,917.0,2.0,1.2000000476837158,1.0,32.0,20.8,16.0
13650.0,166.78278493881226,920.0,2.0,1.2000000476837158,1.0,34.0,21.2,16.0
13700.0,167.35081815719604,921.0,2.0,1.399999976158142,1.0,34.0,22.0,16.0
13750.0,167.91319155693054,924.0,2.0,1.600000023841858,1.0,30.0,23.6,16.0
13800.0,168.47107243537903,926.0,2.0,1.399999976158142,1.0,30.0,21.2,16.0
13850.0,169.02236008644104,927.0,3.0,1.600000023841858,1.0,46.0,24.4,16.0
13900.0,169.58059906959534,928.0,4.0,2.0,1.0,48.0,28.4,16.0
13950.0,170.15102219581604,931.0,4.0,2.4000000953674316,1.0,48.0,33.2,16.0
14000.0,170.752605676651,932.0,4.0,2.200000047683716,1.0,48.0,30.0,16.0
14050.0,171.33760523796082,935.0,2.0,1.399999976158142,1.0,30.0,21.2,16.0
14100.0,171.90682649612427,937.0,2.0,1.600000023841858,1.0,28.0,23.2,16.0
14150.0,172.44347190856934,939.0,2.0,1.600000023841858,1.0,34.0,24.4,16.0
14200.0,172.98750567436218,942.0,2.0,1.0,0.0,34.0,18.8,6.0
14250.0,173.5339159965515,943.0,3.0,1.2000000476837158,0.0,38.0,19.6,6.0
14300.0,174.07698345184326,945.0,4.0,1.7999999523162842,0.0,50.0,25.2,6.0
14350.0,174.61384391784668,946.0,4.0,2.0,0.0,50.0,29.2,6.0
14400.0,175.14901995658875,948.0,4.0,2.4000000953674316,1.0,50.0,33.2,16.0
14450.0,175.68415665626526,950.0,3.0,2.0,1.0,38.0,30.0,16.0
14500.0,176.24831652641296,952.0,2.0,1.399999976158142,1.0,34.0,23.2,16.0
14550.0,176.8448314666748,956.0,2.0,0.800000011920929,0.0,34.0,15.6,6.0
14600.0,177.44881677627563,958.0,2.0,0.800000011920929,0.0,34.0,15.6,6.0
14650.0,178.02401661872864,958.0,2.0,0.800000011920929,0.0,34.0,15.6,6.0
14700.0,178.5931339263916,959.0,5.0,1.7999999523162842,0.0,72.0,28.8,6.0
14750.0,179.16878008842468,962.0,5.0,2.4000000953674316,1.0,72.0,34.0,16.0
14800.0,179.74459600448608,965.0,1.0,0.800000011920929,0.0,16.0,14.4,8.0
14850.0,180.32083344459534,967.0,2.0,1.2000000476837158,0.0,28.0,18.8,8.0
14900.0,180.9002230167389,969.0,2.0,1.399999976158142,1.0,28.0,22.0,16.0
14950.0,181.5021049976349,970.0,2.0,1.600000023841858,1.0,34.0,25.6,16.0
15000.0,182.09509444236755,972.0,5.0,2.0,1.0,62.0,30.4,16.0
15050.0,182.660306930542,973.0,5.0,2.200000047683716,1.0,62.0,32.0,16.0
15100.0,183.214524269104,976.0,4.0,1.600000023841858,0.0,50.0,24.0,6.0
15150.0,183.76710104942322,977.0,4.0,2.200000047683716,0.0,50.0,30.8,6.0
15200.0,184.33146238327026,979.0,4.0,1.399999976158142,0.0,50.0,21.2,6.0
15250.0,184.9129672050476,982.0,2.0,1.0,0.0,34.0,18.0,6.0
15300.0,185.49242305755615,983.0,2.0,1.2000000476837158,0.0,34.0,20.0,6.0
15350.0,186.0674524307251,984.0,6.0,2.200000047683716,0.0,72.0,31.2,6.0
15400.0,186.6196367740631,987.0,6.0,2.4000000953674316,1.0,72.0,32.0,16.0
15450.0,187.19663310050964,989.0,2.0,1.399999976158142,1.0,30.0,21.2,16.0
15500.0,187.7759747505188,991.0,2.0,1.600000023841858,1.0,32.0,24.0,16.0
