timesteps,wall_time,num_episodes,max_episode_rewards,mean_episode_rewards,min_episode_rewards,max_episode_len,mean_episode_len,min_episode_len
31000.0,93.1223406791687,2314.0,3.0,1.0,0.0,201.0,162.2,101.0
32000.0,96.28793454170227,2326.0,1.0,0.20000000298023224,0.0,61.0,40.2,12.0
33000.0,99.45625686645508,2341.0,3.0,0.6000000238418579,0.0,98.0,54.2,20.0
34000.0,102.60855293273926,2352.0,2.0,0.4000000059604645,0.0,142.0,64.2,27.0
35000.0,105.75799894332886,2366.0,1.0,0.4000000059604645,0.0,72.0,53.2,41.0
36000.0,108.92034840583801,2381.0,1.0,0.6000000238418579,0.0,127.0,78.0,41.0
37000.0,112.07362651824951,2394.0,2.0,0.6000000238418579,0.0,97.0,75.4,58.0
38000.0,115.22071361541748,2406.0,2.0,0.4000000059604645,0.0,105.0,73.0,31.0
39000.0,118.38539910316467,2420.0,0.0,0.0,0.0,106.0,64.6,36.0
40000.0,121.54972386360168,2437.0,1.0,0.20000000298023224,0.0,114.0,58.4,13.0
41000.0,124.69900918006897,2451.0,0.0,0.0,0.0,123.0,62.8,18.0
42000.0,127.90455794334412,2465.0,1.0,0.20000000298023224,0.0,76.0,52.2,28.0
43000.0,131.05360341072083,2475.0,3.0,1.0,0.0,152.0,88.0,41.0
44000.0,134.20418739318848,2489.0,1.0,0.20000000298023224,0.0,165.0,66.2,21.0
45000.0,137.35639691352844,2505.0,3.0,0.6000000238418579,0.0,130.0,72.2,33.0
46000.0,140.50109791755676,2520.0,2.0,0.4000000059604645,0.0,79.0,49.2,11.0
47000.0,143.64822053909302,2531.0,1.0,0.20000000298023224,0.0,86.0,51.8,11.0
48000.0,146.78038024902344,2548.0,1.0,0.20000000298023224,0.0,81.0,54.4,35.0
49000.0,149.93030667304993,2559.0,3.0,1.0,0.0,164.0,104.2,33.0
50000.0,153.0700876712799,2574.0,2.0,0.4000000059604645,0.0,148.0,68.6,31.0
51000.0,156.22181224822998,2588.0,1.0,0.20000000298023224,0.0,176.0,68.8,13.0
52000.0,159.38144946098328,2604.0,1.0,0.4000000059604645,0.0,101.0,68.4,22.0
53000.0,162.51299834251404,2619.0,1.0,0.20000000298023224,0.0,83.0,46.4,21.0
54000.0,165.75050258636475,2630.0,3.0,0.6000000238418579,0.0,129.0,68.0,21.0
55000.0,168.8943226337433,2643.0,1.0,0.6000000238418579,0.0,77.0,63.8,53.0
56000.0,172.22585225105286,2657.0,1.0,0.4000000059604645,0.0,122.0,82.2,11.0
57000.0,175.36182522773743,2668.0,3.0,1.0,0.0,101.0,73.0,25.0
58000.0,178.59470987319946,2676.0,2.0,0.4000000059604645,0.0,201.0,108.8,66.0
59000.0,181.75108695030212,2686.0,1.0,0.4000000059604645,0.0,276.0,117.8,18.0
60000.0,185.04661631584167,2697.0,0.0,0.0,0.0,81.0,46.6,31.0
61000.0,188.26456809043884,2719.0,3.0,1.399999976158142,0.0,37.0,35.0,27.0
62000.0,191.54915285110474,2743.0,3.0,1.399999976158142,0.0,38.0,31.2,17.0
63000.0,194.74270129203796,2774.0,3.0,2.200000047683716,1.0,46.0,34.8,17.0
64000.0,198.093248128891,2791.0,3.0,2.0,1.0,38.0,29.2,17.0
65000.0,201.29514145851135,2813.0,4.0,3.0,1.0,39.0,35.4,27.0
66000.0,204.46292352676392,2836.0,4.0,2.200000047683716,1.0,38.0,27.4,17.0
67000.0,207.77080988883972,2866.0,5.0,3.200000047683716,2.0,38.0,29.4,17.0
68000.0,210.89870429039001,2887.0,4.0,2.5999999046325684,2.0,39.0,34.2,17.0
69000.0,214.1019787788391,2907.0,13.0,5.800000190734863,2.0,285.0,83.6,17.0
70000.0,217.29275822639465,2933.0,5.0,3.799999952316284,2.0,39.0,31.8,17.0
71000.0,220.59415221214294,2958.0,5.0,3.799999952316284,3.0,38.0,35.8,27.0
72000.0,223.75783276557922,2981.0,8.0,4.599999904632568,2.0,167.0,55.4,17.0
73000.0,226.96445441246033,3006.0,7.0,5.0,3.0,47.0,38.0,28.0
74000.0,230.24667072296143,3019.0,9.0,6.0,2.0,166.0,83.6,17.0
75000.0,233.3617525100708,3037.0,6.0,4.599999904632568,3.0,39.0,33.8,17.0
76000.0,236.53311777114868,3043.0,12.0,9.600000381469727,7.0,266.0,185.6,47.0
77000.0,239.69399309158325,3066.0,7.0,5.400000095367432,3.0,46.0,33.2,18.0
78000.0,242.9041407108307,3082.0,7.0,3.799999952316284,2.0,39.0,25.6,17.0
79000.0,246.09650015830994,3103.0,7.0,6.400000095367432,6.0,46.0,40.8,37.0
80000.0,249.27771735191345,3123.0,13.0,7.400000095367432,4.0,165.0,67.2,27.0
81000.0,252.4371633529663,3140.0,12.0,6.199999809265137,3.0,157.0,57.2,17.0
82000.0,255.6049406528473,3160.0,13.0,7.400000095367432,3.0,88.0,51.4,18.0
83000.0,258.77796959877014,3178.0,15.0,9.0,3.0,184.0,96.4,18.0
84000.0,261.9445917606354,3188.0,18.0,8.800000190734863,3.0,147.0,72.6,17.0
85000.0,265.09873056411743,3200.0,22.0,10.0,2.0,265.0,104.6,17.0
86000.0,268.29667711257935,3215.0,17.0,7.400000095367432,4.0,136.0,52.6,27.0
87000.0,271.5065236091614,3230.0,14.0,10.800000190734863,4.0,138.0,89.6,27.0
88000.0,274.7928857803345,3240.0,18.0,13.199999809265137,8.0,263.0,143.4,56.0
89000.0,277.90093183517456,3254.0,20.0,10.800000190734863,6.0,253.0,98.4,38.0
90000.0,281.1148798465729,3267.0,14.0,9.199999809265137,4.0,146.0,82.8,27.0
91000.0,284.3577837944031,3373.0,1.0,0.20000000298023224,0.0,16.0,8.0,6.0
92000.0,287.4189021587372,3474.0,1.0,0.20000000298023224,0.0,16.0,8.0,6.0
93000.0,290.5721216201782,3579.0,1.0,0.20000000298023224,0.0,16.0,8.0,6.0
94000.0,293.69711804389954,3677.0,1.0,0.6000000238418579,0.0,16.0,12.0,6.0
95000.0,296.80665135383606,3754.0,1.0,0.4000000059604645,0.0,16.0,10.0,6.0
96000.0,299.9095206260681,3834.0,2.0,0.4000000059604645,0.0,28.0,10.4,6.0
97000.0,303.00604605674744,3914.0,2.0,1.2000000476837158,1.0,26.0,18.0,16.0
98000.0,306.1257870197296,3994.0,1.0,0.6000000238418579,0.0,16.0,12.0,6.0
99000.0,309.22449684143066,4073.0,1.0,1.0,1.0,16.0,16.0,16.0
100000.0,312.3050072193146,4145.0,1.0,1.0,1.0,16.0,16.0,16.0
101000.0,315.38967967033386,4209.0,1.0,0.800000011920929,0.0,16.0,14.0,6.0
102000.0,318.4942843914032,4268.0,3.0,1.7999999523162842,1.0,38.0,25.2,16.0
103000.0,321.62264823913574,4317.0,1.0,0.6000000238418579,0.0,16.0,12.0,6.0
104000.0,324.8197548389435,4366.0,2.0,0.800000011920929,0.0,28.0,14.4,6.0
105000.0,328.00781869888306,4422.0,1.0,1.0,1.0,16.0,16.0,16.0
106000.0,331.1130578517914,4467.0,1.0,1.0,1.0,16.0,16.0,16.0
107000.0,334.2986054420471,4506.0,3.0,1.399999976158142,1.0,38.0,20.4,16.0
108000.0,337.4393570423126,4555.0,5.0,2.200000047683716,0.0,60.0,29.2,6.0
109000.0,340.62482500076294,4592.0,5.0,2.799999952316284,1.0,60.0,35.6,16.0
110000.0,343.73864698410034,4634.0,5.0,2.200000047683716,0.0,60.0,29.6,6.0
111000.0,346.9180431365967,4671.0,6.0,2.200000047683716,0.0,72.0,29.6,6.0
112000.0,350.0856580734253,4715.0,2.0,1.0,0.0,28.0,16.4,6.0
113000.0,353.3349668979645,4760.0,4.0,1.7999999523162842,0.0,48.0,24.8,6.0
114000.0,356.45716071128845,4793.0,1.0,0.800000011920929,0.0,16.0,14.0,6.0
115000.0,359.5286684036255,4828.0,6.0,1.7999999523162842,0.0,72.0,25.2,6.0
116000.0,362.6095757484436,4859.0,5.0,1.7999999523162842,1.0,62.0,25.2,16.0
117000.0,365.73527455329895,4891.0,7.0,3.0,0.0,84.0,38.8,6.0
118000.0,368.9975254535675,4928.0,5.0,2.4000000953674316,1.0,60.0,31.2,16.0
119000.0,372.0883927345276,4957.0,5.0,2.4000000953674316,1.0,60.0,31.2,16.0
120000.0,375.17719054222107,4985.0,6.0,5.0,3.0,72.0,60.8,38.0
121000.0,378.2895476818085,4994.0,1.0,0.20000000298023224,0.0,81.0,62.6,21.0
122000.0,381.3812212944031,5000.0,3.0,1.399999976158142,0.0,210.0,146.2,63.0
123000.0,384.4941873550415,5009.0,0.0,0.0,0.0,201.0,87.6,19.0
124000.0,387.58210587501526,5019.0,0.0,0.0,0.0,91.0,73.0,46.0
125000.0,390.67638325691223,5026.0,2.0,0.6000000238418579,0.0,196.0,116.2,31.0
126000.0,393.7895495891571,5037.0,2.0,0.6000000238418579,0.0,235.0,109.8,61.0
127000.0,396.88934230804443,5049.0,1.0,0.20000000298023224,0.0,111.0,67.6,21.0
128000.0,400.0014111995697,5063.0,2.0,0.800000011920929,0.0,141.0,91.2,36.0
129000.0,403.1019284725189,5070.0,2.0,1.0,0.0,227.0,133.0,51.0
130000.0,406.22625041007996,5080.0,0.0,0.0,0.0,139.0,77.6,11.0
131000.0,409.3419952392578,5094.0,2.0,0.4000000059604645,0.0,129.0,65.6,41.0
132000.0,412.4448664188385,5104.0,2.0,0.6000000238418579,0.0,176.0,121.4,21.0
133000.0,415.5452461242676,5118.0,2.0,0.6000000238418579,0.0,115.0,78.4,16.0
134000.0,418.653431892395,5132.0,1.0,0.4000000059604645,0.0,111.0,81.2,40.0
135000.0,421.753324508667,5145.0,2.0,0.6000000238418579,0.0,156.0,63.8,25.0
136000.0,424.84660720825195,5157.0,0.0,0.0,0.0,81.0,58.2,25.0
137000.0,427.9540355205536,5168.0,1.0,0.4000000059604645,0.0,177.0,115.0,26.0
138000.0,431.0542414188385,5176.0,2.0,0.6000000238418579,0.0,307.0,108.4,21.0
139000.0,434.16548132896423,5188.0,1.0,0.4000000059604645,0.0,166.0,74.0,21.0
140000.0,437.27427339553833,5198.0,2.0,0.800000011920929,0.0,178.0,96.2,41.0
141000.0,440.36975359916687,5212.0,1.0,0.4000000059604645,0.0,196.0,96.2,11.0
142000.0,443.47343397140503,5220.0,3.0,1.600000023841858,0.0,259.0,119.0,63.0
143000.0,446.5662634372711,5231.0,1.0,0.20000000298023224,0.0,133.0,92.4,53.0
144000.0,449.67069482803345,5241.0,1.0,0.4000000059604645,0.0,137.0,96.8,51.0
145000.0,452.78215885162354,5252.0,1.0,0.20000000298023224,0.0,150.0,67.4,14.0
146000.0,455.8782739639282,5262.0,2.0,1.0,0.0,306.0,130.0,66.0
147000.0,458.99451899528503,5274.0,1.0,0.20000000298023224,0.0,147.0,89.4,22.0
148000.0,462.10915184020996,5285.0,1.0,0.4000000059604645,0.0,80.0,41.6,11.0
149000.0,465.22947907447815,5296.0,5.0,1.2000000476837158,0.0,218.0,114.0,11.0
150000.0,468.33777236938477,5305.0,1.0,0.4000000059604645,0.0,71.0,50.4,26.0
151000.0,471.44633650779724,5330.0,2.0,1.2000000476837158,0.0,47.0,39.0,37.0
152000.0,474.52626609802246,5348.0,4.0,2.200000047683716,1.0,47.0,37.4,27.0
153000.0,477.6181733608246,5366.0,3.0,1.7999999523162842,0.0,48.0,39.8,37.0
154000.0,480.73423194885254,5381.0,5.0,3.0,1.0,156.0,61.0,28.0
155000.0,483.8095512390137,5391.0,7.0,4.400000095367432,2.0,158.0,83.4,27.0
156000.0,486.90992641448975,5405.0,7.0,3.799999952316284,1.0,167.0,59.8,28.0
157000.0,490.0295193195343,5417.0,6.0,4.599999904632568,3.0,49.0,40.2,27.0
158000.0,493.10632514953613,5424.0,13.0,10.0,6.0,352.0,185.8,77.0
159000.0,496.1808593273163,5430.0,17.0,10.800000190734863,6.0,292.0,170.6,69.0
160000.0,499.27005100250244,5441.0,11.0,8.399999618530273,6.0,206.0,103.2,57.0
161000.0,502.3796501159668,5450.0,8.0,5.199999809265137,2.0,59.0,37.6,17.0
162000.0,505.53703141212463,5460.0,15.0,8.399999618530273,4.0,366.0,118.8,27.0
163000.0,508.69633436203003,5466.0,16.0,10.199999809265137,5.0,273.0,121.4,39.0
164000.0,511.8006081581116,5474.0,17.0,10.600000381469727,2.0,186.0,120.2,17.0
165000.0,514.9861717224121,5481.0,18.0,12.600000381469727,9.0,167.0,131.0,68.0
166000.0,518.1086242198944,5491.0,21.0,11.600000381469727,7.0,235.0,99.2,37.0
167000.0,521.2255742549896,5499.0,17.0,11.800000190734863,6.0,207.0,126.6,47.0
168000.0,524.3692469596863,5508.0,19.0,13.800000190734863,7.0,186.0,105.6,37.0
169000.0,527.4699244499207,5513.0,20.0,13.0,8.0,376.0,137.8,49.0
170000.0,530.6164650917053,5518.0,24.0,18.0,9.0,353.0,252.4,57.0
171000.0,533.7714323997498,5527.0,15.0,12.0,8.0,138.0,83.0,47.0
172000.0,536.8945338726044,5537.0,20.0,14.199999809265137,4.0,274.0,129.6,27.0
173000.0,540.0261425971985,5545.0,22.0,13.600000381469727,4.0,243.0,146.2,27.0
174000.0,543.3133282661438,5553.0,18.0,15.600000381469727,13.0,270.0,142.2,89.0
175000.0,546.4391901493073,5558.0,23.0,17.600000381469727,10.0,229.0,171.2,69.0
176000.0,549.5827553272247,5565.0,21.0,13.199999809265137,7.0,265.0,122.0,46.0
177000.0,552.6968882083893,5574.0,18.0,10.600000381469727,2.0,155.0,83.2,17.0
178000.0,555.831953048706,5579.0,23.0,15.600000381469727,11.0,404.0,186.0,76.0
179000.0,558.9649329185486,5584.0,34.0,15.399999618530273,6.0,496.0,178.4,47.0
180000.0,562.0765073299408,5591.0,22.0,15.199999809265137,10.0,232.0,131.8,88.0
181000.0,565.190071105957,5712.0,1.0,0.6000000238418579,0.0,16.0,12.0,6.0
182000.0,568.2823748588562,5835.0,0.0,0.0,0.0,6.0,6.0,6.0
183000.0,571.3986430168152,5971.0,1.0,0.20000000298023224,0.0,16.0,8.0,6.0
184000.0,574.4835817813873,6079.0,0.0,0.0,0.0,6.0,6.0,6.0
185000.0,577.5100536346436,6164.0,1.0,0.6000000238418579,0.0,16.0,12.0,6.0
186000.0,580.746376991272,6230.0,2.0,1.0,0.0,28.0,16.4,6.0
187000.0,584.0835998058319,6296.0,1.0,0.800000011920929,0.0,16.0,14.0,6.0
188000.0,587.3045947551727,6353.0,2.0,1.2000000476837158,1.0,26.0,18.0,16.0
189000.0,590.4369385242462,6419.0,1.0,0.800000011920929,0.0,16.0,14.0,6.0
190000.0,593.516820192337,6479.0,1.0,0.6000000238418579,0.0,16.0,12.0,6.0
191000.0,596.6284554004669,6528.0,3.0,1.600000023841858,1.0,38.0,22.8,16.0
192000.0,599.7383828163147,6588.0,2.0,1.2000000476837158,0.0,26.0,18.0,6.0
193000.0,602.8983068466187,6642.0,1.0,0.4000000059604645,0.0,16.0,10.0,6.0
194000.0,605.9819002151489,6683.0,2.0,1.0,0.0,28.0,16.4,6.0
195000.0,609.052628993988,6721.0,2.0,1.2000000476837158,0.0,28.0,18.8,6.0
196000.0,612.1821594238281,6768.0,3.0,1.2000000476837158,0.0,38.0,18.4,6.0
197000.0,615.2620666027069,6801.0,5.0,2.4000000953674316,1.0,60.0,31.6,16.0
198000.0,618.3494491577148,6836.0,5.0,2.4000000953674316,1.0,62.0,32.0,16.0
199000.0,621.441478729248,6872.0,3.0,1.600000023841858,0.0,38.0,23.2,6.0
200000.0,624.5258095264435,6900.0,5.0,3.4000000953674316,1.0,62.0,42.8,16.0
201000.0,627.6067845821381,6926.0,5.0,3.200000047683716,1.0,60.0,40.0,16.0
202000.0,630.6856770515442,6951.0,6.0,3.4000000953674316,1.0,72.0,42.8,16.0
203000.0,633.7695467472076,6976.0,5.0,3.200000047683716,1.0,62.0,40.8,16.0
204000.0,636.8621053695679,7005.0,5.0,2.799999952316284,0.0,62.0,36.4,6.0
205000.0,639.9493980407715,7032.0,5.0,2.799999952316284,1.0,62.0,36.4,16.0
206000.0,643.0372416973114,7055.0,5.0,3.200000047683716,0.0,62.0,41.2,6.0
207000.0,646.1265275478363,7084.0,5.0,3.0,0.0,62.0,39.2,6.0
208000.0,649.2181489467621,7107.0,6.0,3.200000047683716,1.0,72.0,40.8,16.0
209000.0,652.312447309494,7130.0,5.0,3.5999999046325684,1.0,62.0,45.2,16.0
210000.0,655.4084167480469,7155.0,5.0,2.0,0.0,62.0,27.6,6.0
211000.0,658.5053489208221,7167.0,1.0,0.20000000298023224,0.0,233.0,99.8,31.0
212000.0,661.6022226810455,7173.0,6.0,1.399999976158142,0.0,436.0,124.0,17.0
213000.0,664.6978690624237,7183.0,1.0,0.20000000298023224,0.0,141.0,88.2,54.0
214000.0,667.7928524017334,7195.0,1.0,0.20000000298023224,0.0,142.0,65.4,11.0
215000.0,670.8849959373474,7207.0,1.0,0.20000000298023224,0.0,111.0,64.6,19.0
216000.0,673.9848446846008,7216.0,2.0,0.800000011920929,0.0,181.0,127.8,16.0
217000.0,677.0772573947906,7226.0,1.0,0.800000011920929,0.0,133.0,119.0,101.0
218000.0,680.1819221973419,7236.0,1.0,0.20000000298023224,0.0,141.0,87.0,13.0
219000.0,683.2773451805115,7247.0,1.0,0.20000000298023224,0.0,165.0,78.8,21.0
220000.0,686.3815083503723,7254.0,3.0,0.800000011920929,0.0,234.0,161.2,101.0
221000.0,689.4753875732422,7263.0,1.0,0.20000000298023224,0.0,121.0,87.2,61.0
222000.0,692.5765464305878,7273.0,0.0,0.0,0.0,138.0,80.4,51.0
223000.0,695.6778779029846,7285.0,1.0,0.20000000298023224,0.0,134.0,81.0,11.0
224000.0,698.7853288650513,7297.0,1.0,0.4000000059604645,0.0,114.0,80.0,41.0
225000.0,701.8929834365845,7307.0,2.0,0.6000000238418579,0.0,142.0,88.0,35.0
226000.0,704.9971883296967,7316.0,3.0,1.0,0.0,298.0,123.4,36.0
227000.0,708.0944454669952,7331.0,0.0,0.0,0.0,101.0,49.4,21.0
228000.0,711.2029254436493,7341.0,0.0,0.0,0.0,114.0,56.6,31.0
229000.0,714.3017244338989,7351.0,1.0,0.20000000298023224,0.0,138.0,97.4,51.0
230000.0,717.4063613414764,7363.0,1.0,0.4000000059604645,0.0,151.0,88.8,54.0
231000.0,720.5014727115631,7373.0,2.0,1.0,0.0,175.0,104.2,31.0
232000.0,723.5858080387115,7385.0,0.0,0.0,0.0,73.0,54.8,41.0
233000.0,726.7137880325317,7395.0,1.0,0.6000000238418579,0.0,132.0,86.4,21.0
234000.0,729.809734582901,7403.0,4.0,1.399999976158142,0.0,294.0,120.6,33.0
235000.0,732.9220700263977,7418.0,1.0,0.20000000298023224,0.0,126.0,63.2,18.0
236000.0,736.0376498699188,7430.0,1.0,0.20000000298023224,0.0,103.0,75.4,43.0
237000.0,739.1577658653259,7441.0,4.0,1.0,0.0,230.0,108.2,28.0
238000.0,742.2615900039673,7450.0,1.0,0.4000000059604645,0.0,268.0,116.4,51.0
239000.0,745.3854281902313,7460.0,2.0,0.800000011920929,0.0,85.0,62.0,31.0
240000.0,748.4886634349823,7469.0,1.0,0.4000000059604645,0.0,214.0,93.2,24.0
241000.0,751.5895826816559,7479.0,8.0,5.0,3.0,166.0,65.8,38.0
242000.0,754.7017946243286,7495.0,8.0,5.599999904632568,5.0,68.0,50.0,38.0
243000.0,757.8307287693024,7506.0,12.0,7.800000190734863,5.0,295.0,129.2,39.0
244000.0,760.9499044418335,7517.0,8.0,6.400000095367432,4.0,165.0,73.4,38.0
245000.0,764.0407664775848,7527.0,9.0,6.599999904632568,5.0,167.0,88.0,29.0
246000.0,767.1495134830475,7535.0,17.0,10.199999809265137,5.0,197.0,127.0,38.0
247000.0,770.27406001091,7544.0,20.0,9.800000190734863,5.0,311.0,108.4,37.0
248000.0,773.389497756958,7554.0,17.0,14.399999618530273,13.0,138.0,102.4,76.0
249000.0,776.5221178531647,7561.0,16.0,12.600000381469727,10.0,158.0,99.2,67.0
250000.0,779.6418173313141,7568.0,20.0,15.199999809265137,5.0,215.0,145.0,37.0
251000.0,782.7305643558502,7576.0,22.0,16.600000381469727,9.0,217.0,126.6,56.0
252000.0,785.8515350818634,7585.0,13.0,11.600000381469727,10.0,117.0,102.8,96.0
253000.0,788.9573850631714,7593.0,16.0,14.0,12.0,107.0,97.2,87.0
254000.0,792.0539422035217,7604.0,18.0,11.800000190734863,7.0,147.0,85.8,39.0
255000.0,795.2274236679077,7611.0,22.0,15.199999809265137,11.0,332.0,169.0,76.0
256000.0,798.326060295105,7620.0,19.0,12.800000190734863,8.0,226.0,113.2,49.0
257000.0,801.4262022972107,7626.0,20.0,14.399999618530273,10.0,258.0,145.8,66.0
258000.0,804.5869257450104,7631.0,39.0,19.200000762939453,2.0,411.0,185.2,17.0
259000.0,807.7147998809814,7637.0,19.0,12.800000190734863,7.0,362.0,151.4,47.0
260000.0,810.8930389881134,7642.0,42.0,18.799999237060547,5.0,543.0,203.6,29.0
261000.0,813.9966082572937,7650.0,20.0,14.0,7.0,224.0,123.8,46.0
262000.0,817.1529285907745,7658.0,23.0,14.199999809265137,3.0,231.0,127.6,18.0
263000.0,820.3252816200256,7667.0,20.0,11.199999809265137,2.0,244.0,96.8,17.0
264000.0,823.4368777275085,7671.0,41.0,20.799999237060547,8.0,509.0,239.4,48.0
265000.0,826.5395724773407,7675.0,31.0,21.0,15.0,332.0,198.8,98.0
266000.0,829.6664004325867,7682.0,19.0,14.399999618530273,7.0,146.0,104.8,40.0
267000.0,832.8294117450714,7690.0,21.0,13.0,5.0,232.0,118.4,29.0
268000.0,835.9853057861328,7699.0,15.0,12.0,9.0,157.0,96.8,56.0
269000.0,839.1240334510803,7707.0,21.0,12.800000190734863,5.0,281.0,126.0,29.0
270000.0,842.2293286323547,7717.0,21.0,14.600000381469727,6.0,255.0,141.8,37.0
271000.0,845.3851892948151,7765.0,1.0,0.4000000059604645,0.0,16.0,10.0,6.0
272000.0,848.4985520839691,7812.0,9.0,2.5999999046325684,0.0,106.0,34.4,6.0
273000.0,851.634583234787,7846.0,3.0,2.4000000953674316,0.0,38.0,31.6,6.0
274000.0,854.7651607990265,7887.0,4.0,1.399999976158142,0.0,50.0,21.2,6.0
275000.0,857.8867383003235,7915.0,5.0,3.0,1.0,60.0,38.0,16.0
276000.0,861.0027103424072,7949.0,4.0,2.200000047683716,1.0,48.0,29.2,16.0
277000.0,864.1066353321075,7982.0,6.0,2.799999952316284,1.0,70.0,36.0,16.0
278000.0,867.214768409729,8016.0,7.0,3.4000000953674316,0.0,82.0,42.4,6.0
279000.0,870.246392250061,8048.0,3.0,1.399999976158142,0.0,38.0,20.8,6.0
280000.0,873.3108355998993,8083.0,5.0,2.200000047683716,0.0,62.0,30.0,6.0
281000.0,876.3667616844177,8108.0,7.0,4.0,0.0,84.0,49.6,6.0
282000.0,879.4818527698517,8141.0,4.0,2.0,0.0,50.0,27.2,6.0
283000.0,882.5686638355255,8171.0,6.0,2.200000047683716,1.0,70.0,28.8,16.0
284000.0,885.6961076259613,8201.0,4.0,1.7999999523162842,0.0,50.0,24.8,6.0
285000.0,888.8017613887787,8225.0,5.0,4.199999809265137,3.0,62.0,51.2,38.0
286000.0,891.8897740840912,8264.0,3.0,1.2000000476837158,0.0,38.0,18.8,6.0
287000.0,894.9820954799652,8296.0,6.0,2.0,0.0,72.0,27.6,6.0
288000.0,898.073893070221,8326.0,4.0,1.7999999523162842,0.0,50.0,25.2,6.0
289000.0,901.1781895160675,8351.0,7.0,3.200000047683716,0.0,80.0,40.0,6.0
290000.0,904.3039646148682,8377.0,7.0,3.4000000953674316,2.0,80.0,42.0,26.0
291000.0,907.4326884746552,8404.0,5.0,3.0,0.0,62.0,38.8,6.0
292000.0,910.5212581157684,8429.0,6.0,2.0,0.0,74.0,28.0,6.0
293000.0,913.6262390613556,8449.0,6.0,4.400000095367432,2.0,72.0,54.0,26.0
294000.0,916.7317929267883,8468.0,8.0,5.599999904632568,4.0,96.0,67.2,48.0
295000.0,919.8271250724792,8492.0,6.0,3.0,0.0,72.0,38.0,6.0
296000.0,922.9118747711182,8511.0,6.0,5.199999809265137,5.0,72.0,63.2,60.0
297000.0,925.9994359016418,8531.0,7.0,4.400000095367432,0.0,82.0,54.0,6.0
298000.0,929.0923454761505,8556.0,5.0,2.799999952316284,1.0,60.0,35.6,16.0
299000.0,932.2106845378876,8578.0,6.0,4.599999904632568,3.0,72.0,56.4,38.0
300000.0,935.3320415019989,8601.0,7.0,3.0,0.0,80.0,38.0,6.0
301000.0,938.4380662441254,8613.0,0.0,0.0,0.0,201.0,86.2,21.0
302000.0,941.5457463264465,8624.0,2.0,0.4000000059604645,0.0,192.0,68.4,19.0
