{'iter_count': 1, 's': 1.0083918056125185e-07}
{'iter_count': 2, 's': 6.000010444040527e-08}
{'iter_count': 3, 's': 7.883102881578452e-08}
{'iter_count': 4, 's': 9.987372351361046e-08}
{'iter_count': 5, 's': 1.5445235135302937e-07}
{'iter_count': 6, 's': 9.960790237073525e-08}
{'iter_count': 7, 's': 1.5401195696540526e-07}
{'iter_count': 8, 's': 2.1101615743646107e-07}
{'iter_count': 9, 's': 2.2305209768092027e-07}
{'iter_count': 10, 's': 3.279529323663155e-07}
{'iter_count': 11, 's': 3.9965232190297684e-07}
{'iter_count': 12, 's': 5.220477419243252e-07}
{'iter_count': 13, 's': 6.666872423011228e-07}
{'iter_count': 14, 's': 7.664043550903443e-07}
{'iter_count': 15, 's': 1.1539381148395478e-06}
{'iter_count': 16, 's': 8.312061368087598e-07}
{'iter_count': 17, 's': 8.358863397006644e-07}
{'iter_count': 18, 's': 1.1779060287153698e-06}
{'iter_count': 19, 's': 1.533794375063735e-06}
{'iter_count': 20, 's': 1.7431134438083973e-06}
{'iter_count': 21, 's': 2.222029706899775e-06}
{'iter_count': 22, 's': 2.407035935902968e-06}
{'iter_count': 23, 's': 3.350269253132865e-06}
{'iter_count': 24, 's': 3.4419297207932686e-06}
{'iter_count': 25, 's': 4.78318179375492e-06}
{'iter_count': 26, 's': 4.467091912374599e-06}
{'iter_count': 27, 's': 3.42238558914687e-06}
{'iter_count': 28, 's': 3.606660357036162e-06}
{'iter_count': 29, 's': 4.224597432767041e-06}
{'iter_count': 30, 's': 5.433173100755084e-06}
{'iter_count': 31, 's': 7.972762432473246e-06}
{'iter_count': 32, 's': 1.0589160410745535e-05}
{'iter_count': 33, 's': 1.4259637282520998e-05}
{'iter_count': 34, 's': 1.699672247923445e-05}
{'iter_count': 35, 's': 2.047329326160252e-05}
{'iter_count': 36, 's': 2.8652641049120575e-05}
{'iter_count': 37, 's': 3.616810863604769e-05}
{'iter_count': 38, 's': 4.6096127334749326e-05}
{'iter_count': 39, 's': 6.375261000357568e-05}
{'iter_count': 40, 's': 6.813061190769076e-05}
{'iter_count': 41, 's': 9.342246630694717e-05}
{'iter_count': 42, 's': 0.00011761244968511164}
{'iter_count': 43, 's': 0.00013829956878907979}
{'iter_count': 44, 's': 0.00017910535098053515}
{'iter_count': 45, 's': 0.000284933194052428}
{'iter_count': 46, 's': 0.00039811880560591817}
{'iter_count': 47, 's': 0.0005533435614779592}
{'iter_count': 48, 's': 0.0008243123884312809}
{'iter_count': 49, 's': 0.0012708476278930902}
{'iter_count': 50, 's': 0.0018894770182669163}
{'iter_count': 51, 's': 0.0027248733676970005}
{'iter_count': 52, 's': 0.0043956208974123}
{'iter_count': 53, 's': 0.007071393076330423}
{'iter_count': 54, 's': 0.010623308829963207}
{'iter_count': 55, 's': 0.007314035203307867}
{'iter_count': 56, 's': 0.0055642398074269295}
{'iter_count': 57, 's': 0.00842779316008091}
{'iter_count': 58, 's': 0.012763974256813526}
{'iter_count': 59, 's': 0.00846041552722454}
{'iter_count': 60, 's': 0.012927737087011337}
{'iter_count': 61, 's': 0.004861935973167419}
{'iter_count': 62, 's': 0.007633398286998272}
{'iter_count': 63, 's': 0.011854037642478943}
{'iter_count': 64, 's': 0.0020519972313195467}
{'iter_count': 65, 's': 0.0033007017336785793}
{'iter_count': 66, 's': 0.005314357578754425}
{'iter_count': 67, 's': 0.007962520234286785}
{'iter_count': 68, 's': 0.00536469416692853}
{'iter_count': 69, 's': 0.007974553853273392}
{'iter_count': 70, 's': 0.003711973549798131}
{'iter_count': 71, 's': 0.005972657352685928}
{'iter_count': 72, 's': 0.00964229367673397}
{'iter_count': 73, 's': 0.015586002729833126}
{'iter_count': 74, 's': 0.01936635933816433}
{'iter_count': 75, 's': 0.020185649394989014}
{'iter_count': 76, 's': 0.007229967042803764}
{'iter_count': 77, 's': 0.01051434688270092}
{'iter_count': 78, 's': 0.011875038966536522}
{'iter_count': 79, 's': 0.01920703612267971}
{'iter_count': 80, 's': 0.02537810057401657}
{'iter_count': 81, 's': 0.013632628135383129}
{'iter_count': 82, 's': 0.021911120042204857}
{'iter_count': 83, 's': 0.008363195694983006}
{'iter_count': 84, 's': 0.012857971712946892}
{'iter_count': 85, 's': 0.02045331336557865}
{'iter_count': 86, 's': 0.017316065728664398}
{'iter_count': 87, 's': 0.018251841887831688}
{'iter_count': 88, 's': 0.01994442567229271}
{'iter_count': 89, 's': 0.009855426847934723}
{'iter_count': 90, 's': 0.013824056833982468}
{'iter_count': 91, 's': 0.02078605443239212}
{'iter_count': 92, 's': 0.01380564458668232}
{'iter_count': 93, 's': 0.01308242604136467}
{'iter_count': 94, 's': 0.020229456946253777}
{'iter_count': 95, 's': 0.01135726273059845}
{'iter_count': 96, 's': 0.01687721535563469}
{'iter_count': 97, 's': 0.020490393042564392}
{'iter_count': 98, 's': 0.02793039381504059}
{'iter_count': 99, 's': 0.042821381241083145}
{'iter_count': 100, 's': 0.02564939856529236}
{'iter_count': 101, 's': 0.031181100755929947}
{'iter_count': 102, 's': 0.01455170102417469}
{'iter_count': 103, 's': 0.02216450124979019}
{'iter_count': 104, 's': 0.02749958261847496}
{'iter_count': 105, 's': 0.03273734822869301}
{'iter_count': 106, 's': 0.01901298016309738}
{'iter_count': 107, 's': 0.028283683583140373}
{'iter_count': 108, 's': 0.016025777906179428}
{'iter_count': 109, 's': 0.02122405916452408}
{'iter_count': 110, 's': 0.03270699083805084}
{'iter_count': 111, 's': 0.02112704887986183}
{'iter_count': 112, 's': 0.03309936076402664}
{'iter_count': 113, 's': 0.0262451171875}
{'iter_count': 114, 's': 0.023729443550109863}
{'iter_count': 115, 's': 0.028636379167437553}
{'iter_count': 116, 's': 0.028946463018655777}
{'iter_count': 117, 's': 0.026937201619148254}
{'iter_count': 118, 's': 0.035431914031505585}
{'iter_count': 119, 's': 0.03014831617474556}
{'iter_count': 120, 's': 0.018386518582701683}
{'iter_count': 121, 's': 0.018159493803977966}
{'iter_count': 122, 's': 0.01907353475689888}
{'iter_count': 123, 's': 0.012427965179085732}
{'iter_count': 124, 's': 0.019730955362319946}
{'iter_count': 125, 's': 0.01052682101726532}
{'iter_count': 126, 's': 0.01682206429541111}
{'iter_count': 127, 's': 0.02272512950003147}
{'iter_count': 128, 's': 0.029291460290551186}
{'iter_count': 129, 's': 0.03327719867229462}
{'iter_count': 130, 's': 0.02740248665213585}
{'iter_count': 131, 's': 0.022015772759914398}
{'iter_count': 132, 's': 0.030323563143610954}
{'iter_count': 133, 's': 0.0327318049967289}
{'iter_count': 134, 's': 0.024791482836008072}
{'iter_count': 135, 's': 0.026117898523807526}
{'iter_count': 136, 's': 0.02516152709722519}
{'iter_count': 137, 's': 0.02439979463815689}
{'iter_count': 138, 's': 0.02214633673429489}
{'iter_count': 139, 's': 0.02702890709042549}
{'iter_count': 140, 's': 0.03560277819633484}
{'iter_count': 141, 's': 0.02673371136188507}
{'iter_count': 142, 's': 0.031252648681402206}
{'iter_count': 143, 's': 0.026076681911945343}
{'iter_count': 144, 's': 0.02475222758948803}
{'iter_count': 145, 's': 0.0318220853805542}
{'iter_count': 146, 's': 0.033296555280685425}
{'iter_count': 147, 's': 0.03684922307729721}
{'iter_count': 148, 's': 0.03172940015792847}
{'iter_count': 149, 's': 0.026517610996961594}
{'iter_count': 150, 's': 0.028566990047693253}
{'iter_count': 151, 's': 0.020139452069997787}
{'iter_count': 152, 's': 0.022110451012849808}
{'iter_count': 153, 's': 0.015488346107304096}
{'iter_count': 154, 's': 0.009269418194890022}
{'iter_count': 155, 's': 0.01419411227107048}
{'iter_count': 156, 's': 0.019940169528126717}
{'iter_count': 157, 's': 0.025249261409044266}
{'iter_count': 158, 's': 0.029146913439035416}
{'iter_count': 159, 's': 0.03493231534957886}
{'iter_count': 160, 's': 0.0398402139544487}
{'iter_count': 161, 's': 0.03502853587269783}
{'iter_count': 162, 's': 0.033018287271261215}
{'iter_count': 163, 's': 0.037415336817502975}
{'iter_count': 164, 's': 0.03558201342821121}
{'iter_count': 165, 's': 0.03473365306854248}
{'iter_count': 166, 's': 0.040556907653808594}
{'iter_count': 167, 's': 0.028897998854517937}
{'iter_count': 168, 's': 0.03162350505590439}
{'iter_count': 169, 's': 0.03961909934878349}
{'iter_count': 170, 's': 0.0485655814409256}
{'iter_count': 171, 's': 0.06682217121124268}
{'iter_count': 172, 's': 0.04675298184156418}
{'iter_count': 173, 's': 0.06180693209171295}
{'iter_count': 174, 's': 0.04795904457569122}
{'iter_count': 175, 's': 0.03795037046074867}
{'iter_count': 176, 's': 0.05257945507764816}
{'iter_count': 177, 's': 0.05033521354198456}
{'iter_count': 178, 's': 0.03916511684656143}
{'iter_count': 179, 's': 0.0432128980755806}
{'iter_count': 180, 's': 0.048932112753391266}
{'iter_count': 181, 's': 0.03484991192817688}
{'iter_count': 182, 's': 0.05022682249546051}
{'iter_count': 183, 's': 0.0444229356944561}
{'iter_count': 184, 's': 0.03396489471197128}
{'iter_count': 185, 's': 0.050981082022190094}
{'iter_count': 186, 's': 0.05329751968383789}
{'iter_count': 187, 's': 0.05270741879940033}
{'iter_count': 188, 's': 0.03907375782728195}
{'iter_count': 189, 's': 0.022097114473581314}
{'iter_count': 190, 's': 0.03546536713838577}
{'iter_count': 191, 's': 0.025367416441440582}
{'iter_count': 192, 's': 0.040350355207920074}
{'iter_count': 193, 's': 0.0597381591796875}
{'iter_count': 194, 's': 0.03718648850917816}
{'iter_count': 195, 's': 0.03465831279754639}
{'iter_count': 196, 's': 0.04250309616327286}
{'iter_count': 197, 's': 0.0634177178144455}
{'iter_count': 198, 's': 0.03506123274564743}
{'iter_count': 199, 's': 0.019437287002801895}
{'iter_count': 200, 's': 0.03147036209702492}
{'iter_count': 201, 's': 0.04872440546751022}
{'iter_count': 202, 's': 0.020842894911766052}
{'iter_count': 203, 's': 0.03374936431646347}
{'iter_count': 204, 's': 0.03198322653770447}
{'iter_count': 205, 's': 0.04836514592170715}
{'iter_count': 206, 's': 0.027347005903720856}
{'iter_count': 207, 's': 0.03807841241359711}
{'iter_count': 208, 's': 0.05792743340134621}
{'iter_count': 209, 's': 0.0292205810546875}
{'iter_count': 210, 's': 0.04641282558441162}
{'iter_count': 211, 's': 0.023972034454345703}
{'iter_count': 212, 's': 0.03878860920667648}
{'iter_count': 213, 's': 0.04782790690660477}
{'iter_count': 214, 's': 0.022306904196739197}
{'iter_count': 215, 's': 0.03610346093773842}
{'iter_count': 216, 's': 0.026355117559432983}
{'iter_count': 217, 's': 0.013028604909777641}
{'iter_count': 218, 's': 0.020987773314118385}
{'iter_count': 219, 's': 0.011255918070673943}
{'iter_count': 220, 's': 0.01781042292714119}
{'iter_count': 221, 's': 0.028357964009046555}
{'iter_count': 222, 's': 0.0181395523250103}
{'iter_count': 223, 's': 0.02616988494992256}
{'iter_count': 224, 's': 0.016909398138523102}
{'iter_count': 225, 's': 0.027377968654036522}
{'iter_count': 226, 's': 0.011899150907993317}
{'iter_count': 227, 's': 0.01924300007522106}
{'iter_count': 228, 's': 0.01298428326845169}
{'iter_count': 229, 's': 0.019172752276062965}
{'iter_count': 230, 's': 0.013852720148861408}
{'iter_count': 231, 's': 0.022098790854215622}
{'iter_count': 232, 's': 0.020737189799547195}
{'iter_count': 233, 's': 0.020282957702875137}
{'iter_count': 234, 's': 0.007953682914376259}
{'iter_count': 235, 's': 0.012493140064179897}
{'iter_count': 236, 's': 0.01978491246700287}
{'iter_count': 237, 's': 0.02346058189868927}
{'iter_count': 238, 's': 0.03457829728722572}
{'iter_count': 239, 's': 0.019240453839302063}
{'iter_count': 240, 's': 0.007629790343344212}
{'iter_count': 241, 's': 0.012016747146844864}
{'iter_count': 242, 's': 0.0191496554762125}
{'iter_count': 243, 's': 0.01651829667389393}
{'iter_count': 244, 's': 0.015059545636177063}
{'iter_count': 245, 's': 0.0050206370651721954}
{'iter_count': 246, 's': 0.007781817577779293}
{'iter_count': 247, 's': 0.012118162587285042}
{'iter_count': 248, 's': 0.019584331661462784}
{'iter_count': 249, 's': 0.013234877958893776}
{'iter_count': 250, 's': 0.006889010779559612}
{'iter_count': 251, 's': 0.010936314240098}
{'iter_count': 252, 's': 0.017604012042284012}
{'iter_count': 253, 's': 0.01014487724751234}
{'iter_count': 254, 's': 0.016403302550315857}
{'iter_count': 255, 's': 0.012440681457519531}
{'iter_count': 256, 's': 0.007422587834298611}
{'iter_count': 257, 's': 0.011986889876425266}
{'iter_count': 258, 's': 0.013778556138277054}
{'iter_count': 259, 's': 0.0062684472650289536}
{'iter_count': 260, 's': 0.009802646934986115}
{'iter_count': 261, 's': 0.01585061475634575}
{'iter_count': 262, 's': 0.015830351039767265}
{'iter_count': 263, 's': 0.010635336861014366}
{'iter_count': 264, 's': 0.012693334370851517}
{'iter_count': 265, 's': 0.004650401882827282}
{'iter_count': 266, 's': 0.004478293936699629}
{'iter_count': 267, 's': 0.004517851397395134}
{'iter_count': 268, 's': 0.004897868726402521}
{'iter_count': 269, 's': 0.0049201324582099915}
{'iter_count': 270, 's': 0.004972537979483604}
{'iter_count': 271, 's': 0.005052193999290466}
{'iter_count': 272, 's': 0.005649883300065994}
{'iter_count': 273, 's': 0.005670370068401098}
{'iter_count': 274, 's': 0.005559492856264114}
{'iter_count': 275, 's': 0.005297091789543629}
{'iter_count': 276, 's': 0.005756326951086521}
{'iter_count': 277, 's': 0.005724641494452953}
{'iter_count': 278, 's': 0.005791221279650927}
{'iter_count': 279, 's': 0.006573125720024109}
{'iter_count': 280, 's': 0.006561805494129658}
{'iter_count': 281, 's': 0.0068746041506528854}
{'iter_count': 282, 's': 0.005868770647794008}
{'iter_count': 283, 's': 0.005895738024264574}
{'iter_count': 284, 's': 0.005833745468407869}
{'iter_count': 285, 's': 0.0060324701480567455}
{'iter_count': 286, 's': 0.006896906532347202}
{'iter_count': 287, 's': 0.006775221787393093}
{'iter_count': 288, 's': 0.006438315846025944}
{'iter_count': 289, 's': 0.0057215820997953415}
{'iter_count': 290, 's': 0.009246345609426498}
{'iter_count': 291, 's': 0.009165041148662567}
{'iter_count': 292, 's': 0.0060015288181602955}
{'iter_count': 293, 's': 0.008574062958359718}
{'iter_count': 294, 's': 0.013174555264413357}
{'iter_count': 295, 's': 0.008308439515531063}
{'iter_count': 296, 's': 0.012125881388783455}
{'iter_count': 297, 's': 0.005101141519844532}
{'iter_count': 298, 's': 0.0057481867261230946}
{'iter_count': 299, 's': 0.009203343652188778}
{'iter_count': 300, 's': 0.014466776512563229}
{'iter_count': 301, 's': 0.007610524073243141}
{'iter_count': 302, 's': 0.01215408369898796}
{'iter_count': 303, 's': 0.008769835345447063}
{'iter_count': 304, 's': 0.013129865750670433}
{'iter_count': 305, 's': 0.009430847130715847}
{'iter_count': 306, 's': 0.014613177627325058}
{'iter_count': 307, 's': 0.009154804050922394}
{'iter_count': 308, 's': 0.010496756993234158}
{'iter_count': 309, 's': 0.015977665781974792}
{'iter_count': 310, 's': 0.011256832629442215}
{'iter_count': 311, 's': 0.007911333814263344}
{'iter_count': 312, 's': 0.009889094159007072}
{'iter_count': 313, 's': 0.011974223889410496}
{'iter_count': 314, 's': 0.012722843326628208}
{'iter_count': 315, 's': 0.016688652336597443}
{'iter_count': 316, 's': 0.013923702761530876}
{'iter_count': 317, 's': 0.01621595397591591}
{'iter_count': 318, 's': 0.010305264964699745}
{'iter_count': 319, 's': 0.010117048397660255}
{'iter_count': 320, 's': 0.007185123395174742}
{'iter_count': 321, 's': 0.009090539999306202}
{'iter_count': 322, 's': 0.0065301405265927315}
{'iter_count': 323, 's': 0.010456306859850883}
{'iter_count': 324, 's': 0.011850856244564056}
{'iter_count': 325, 's': 0.015496067702770233}
{'iter_count': 326, 's': 0.011630697175860405}
{'iter_count': 327, 's': 0.011454571038484573}
{'iter_count': 328, 's': 0.013518883846700191}
{'iter_count': 329, 's': 0.01308981329202652}
{'iter_count': 330, 's': 0.008789518848061562}
{'iter_count': 331, 's': 0.011531297117471695}
{'iter_count': 332, 's': 0.012008259072899818}
{'iter_count': 333, 's': 0.014770274981856346}
{'iter_count': 334, 's': 0.015590461902320385}
{'iter_count': 335, 's': 0.01525760255753994}
{'iter_count': 336, 's': 0.009876271709799767}
{'iter_count': 337, 's': 0.006663478910923004}
{'iter_count': 338, 's': 0.00995093397796154}
{'iter_count': 339, 's': 0.011257058940827847}
{'iter_count': 340, 's': 0.011128528043627739}
{'iter_count': 341, 's': 0.008767800405621529}
{'iter_count': 342, 's': 0.002920413389801979}
{'iter_count': 343, 's': 0.0045210025273263454}
{'iter_count': 344, 's': 0.0047968653962016106}
{'iter_count': 345, 's': 0.006457594223320484}
{'iter_count': 346, 's': 0.008690237998962402}
{'iter_count': 347, 's': 0.006437674164772034}
{'iter_count': 348, 's': 0.006629090756177902}
{'iter_count': 349, 's': 0.009821451269090176}
{'iter_count': 350, 's': 0.006783224176615477}
{'iter_count': 351, 's': 0.007240239530801773}
{'iter_count': 352, 's': 0.0063710142858326435}
{'iter_count': 353, 's': 0.0033287648111581802}
{'iter_count': 354, 's': 0.0052948263473808765}
{'iter_count': 355, 's': 0.007552606053650379}
{'iter_count': 356, 's': 0.00939777959138155}
{'iter_count': 357, 's': 0.010362911969423294}
{'iter_count': 358, 's': 0.005237869918346405}
{'iter_count': 359, 's': 0.007535506505519152}
{'iter_count': 360, 's': 0.004095094278454781}
{'iter_count': 361, 's': 0.006615334190428257}
{'iter_count': 362, 's': 0.009401120245456696}
{'iter_count': 363, 's': 0.008344348520040512}
{'iter_count': 364, 's': 0.008757565170526505}
{'iter_count': 365, 's': 0.007273666560649872}
{'iter_count': 366, 's': 0.010275476612150669}
{'iter_count': 367, 's': 0.009914308786392212}
{'iter_count': 368, 's': 0.008177866227924824}
{'iter_count': 369, 's': 0.008415181189775467}
{'iter_count': 370, 's': 0.0070535410195589066}
{'iter_count': 371, 's': 0.010598286055028439}
{'iter_count': 372, 's': 0.009127700701355934}
{'iter_count': 373, 's': 0.008199012838304043}
{'iter_count': 374, 's': 0.006614194251596928}
{'iter_count': 375, 's': 0.010604694485664368}
{'iter_count': 376, 's': 0.009238175116479397}
{'iter_count': 377, 's': 0.008490990847349167}
{'iter_count': 378, 's': 0.00752175971865654}
{'iter_count': 379, 's': 0.011999769136309624}
{'iter_count': 380, 's': 0.010976986959576607}
{'iter_count': 381, 's': 0.008649351075291634}
{'iter_count': 382, 's': 0.007688839454203844}
{'iter_count': 383, 's': 0.011064380407333374}
{'iter_count': 384, 's': 0.009855221025645733}
{'iter_count': 385, 's': 0.01066665444523096}
{'iter_count': 386, 's': 0.010615307837724686}
{'iter_count': 387, 's': 0.006009402219206095}
{'iter_count': 388, 's': 0.008468161337077618}
{'iter_count': 389, 's': 0.00966428592801094}
{'iter_count': 390, 's': 0.007148056291043758}
{'iter_count': 391, 's': 0.005869928281754255}
{'iter_count': 392, 's': 0.0071497089229524136}
{'iter_count': 393, 's': 0.007333877496421337}
{'iter_count': 394, 's': 0.0044902232475578785}
{'iter_count': 395, 's': 0.006128329783678055}
{'iter_count': 396, 's': 0.008179603144526482}
{'iter_count': 397, 's': 0.009527270682156086}
{'iter_count': 398, 's': 0.008006609976291656}
{'iter_count': 399, 's': 0.005467833951115608}
{'iter_count': 400, 's': 0.007876567542552948}
